symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,1h,smc,long,1710691200.0,68021.79,67092.1614,81626.14799999999,1,1710770400.0,66996.69,-1025.0999999999913,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1710774000.0,67467.19,66444.21755,80960.628,1,1710810000.0,65851.61,-1615.5800000000017,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1710950400.0,63103.63,61835.934,75724.356,1,1713038400.0,61816.02,-1287.6100000000006,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1713135600.0,65661.84,64406.439900000005,78794.208,1,1713189600.0,64235.24,-1426.5999999999985,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1713193200.0,64568.81,63991.43803,77482.572,1,1713200400.0,63908.48,-660.3299999999945,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1713312000.0,64022.59,63422.86887,76827.108,1,1713337200.0,63297.84,-724.75,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1713340800.0,63325.75,62992.26457,75990.9,1,1713348000.0,62898.04,-427.7099999999991,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1713351600.0,62595.04,62353.50661,75114.048,1,1713355200.0,62317.75,-277.2900000000009,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1713358800.0,62635.88,61875.25568,75163.056,1,1713362400.0,61279.66,-1356.219999999994,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1713445200.0,62810.0,61277.931000000004,75372.0,1,1713488400.0,61022.0,-1788.0,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1713492000.0,61359.58,60437.11309,73631.496,1,1714492800.0,60336.68,-1022.9000000000015,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1714647600.0,58559.66,57205.2096,70271.592,1,1716246000.0,71446.62,12886.959999999992,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1716249600.0,71312.32,70911.99389,85574.784,1,1716264000.0,70910.0,-402.320000000007,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1716267600.0,71209.86,70621.498,85451.832,1,1716296400.0,70595.92,-613.9400000000023,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1716300000.0,70213.2,69977.19671999999,84255.84,1,1716303600.0,69826.99,-386.20999999999185,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1716307200.0,69668.03,69433.8716,83601.636,1,1716318000.0,69285.99,-382.0399999999936,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1716400800.0,69574.6,69020.95408,83489.52,1,1716469200.0,68036.14,-1538.4600000000064,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1716573600.0,68970.43,68151.6,82764.51599999999,1,1716865200.0,68050.3,-920.1299999999901,TP/SL/BMS/CHOCH
