symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,30m,smc,long,1725462000.0,57419.85,57192.905,68903.81999999999,1,1725505200.0,57085.71,-334.1399999999994,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1725507000.0,57135.42,56830.00697,68562.504,1,1725526800.0,56820.36,-315.0599999999977,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1725591600.0,56799.08,56519.93,68158.896,1,1725598800.0,56367.22,-431.8600000000006,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1725600600.0,56491.01,56170.98,67789.212,1,1725606000.0,55568.0,-923.010000000002,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1725607800.0,55804.29,55156.034,66965.148,1,1725631200.0,54819.65,-984.6399999999994,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1725683400.0,54060.59,53311.490099999995,64872.70799999999,1,1727362800.0,64999.01,10938.420000000006,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1727364600.0,65229.03,64276.2153,78274.836,1,1727686800.0,63969.5,-1259.5299999999988,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1727758800.0,63717.99,63483.46653,76461.58799999999,1,1727787600.0,63388.51,-329.4799999999959,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1727847000.0,61489.71,61195.78024,73787.652,1,1727865000.0,61188.28,-301.4300000000003,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1727866800.0,61293.86,60983.588729999996,73552.632,1,1727872200.0,60798.8,-495.0599999999977,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1727890200.0,61628.01,61058.274,73953.612,1,1727893800.0,60762.09,-865.9200000000055,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1727929800.0,61326.0,61092.481069999994,73591.2,1,1727940600.0,60926.0,-400.0,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1727946000.0,60640.0,59525.2944,72768.0,1,1728583200.0,59081.1,-1558.9000000000015,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1728613800.0,60553.31,60181.2131,72663.972,1,1730217600.0,72706.0,12152.690000000002,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1730219400.0,72739.44,71792.99819999999,87287.328,1,1730293200.0,71772.03,-967.4100000000035,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1730325600.0,72527.52,72005.334,87033.024,1,1730379600.0,71959.99,-567.5299999999988,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1730464200.0,70354.87,69198.04980000001,84425.844,1,1730485800.0,69151.66,-1203.2099999999919,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1730487600.0,69053.99,68613.67958,82864.788,1,1730599200.0,68232.01,-821.9800000000105,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1730664000.0,68624.25,68294.4003,82349.09999999999,1,1730736000.0,68282.01,-342.24000000000524,TP/SL/BMS/CHOCH
