symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,15m,smc_loose,long,1727100000.0,63476.72,62493.255,76172.064,1,1727794800.0,62166.02,-1310.7000000000044,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1727795700.0,62372.01,61628.567970000004,74846.412,1,1727802900.0,61554.0,-818.010000000002,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1727803800.0,61813.18,60908.724,74175.81599999999,1,1727813700.0,60743.24,-1069.9400000000023,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1727814600.0,60612.0,59983.508,72734.4,1,1728582300.0,59611.01,-1000.989999999998,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1728583200.0,59170.0,58769.162,71004.0,1,1730168100.0,71372.0,12202.0,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1730169000.0,71377.53,70487.4852,85653.036,1,1730392200.0,70450.0,-927.5299999999988,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1730393100.0,70403.58,70168.86,84484.296,1,1730403900.0,70092.07,-311.50999999999476,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1730404800.0,70066.01,69811.934,84079.21199999998,1,1730425500.0,69402.01,-664.0,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1730426400.0,69042.01,68623.51,82850.412,1,1730600100.0,68232.01,-810.0,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1730601000.0,68113.39,67660.56752,81736.068,1,1730646900.0,67624.59,-488.8000000000029,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1730647800.0,67692.05,67367.29,81230.46,1,1730753100.0,67348.0,-344.0500000000029,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1730754000.0,67505.73,67114.052,81006.87599999999,1,1730755800.0,67012.0,-493.7299999999959,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1730756700.0,67120.57,66704.58410000001,80544.68400000001,1,1731261600.0,80712.01,13591.439999999988,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1731262500.0,80840.0,79771.923,97008.0,1,1731267900.0,79748.99,-1091.0099999999948,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1731268800.0,79429.34,79135.63871999999,95315.208,1,1731271500.0,78950.01,-479.33000000000175,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1731272400.0,78897.81,78237.71061000001,94677.37199999999,1,1732116600.0,94699.13,15801.320000000007,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1732117500.0,94739.97,93767.85,113687.96399999999,1,1732119300.0,93563.59,-1176.3800000000047,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1732120200.0,93632.0,93220.8958,112358.4,1,1732577400.0,93207.28,-424.72000000000116,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1732578300.0,93010.01,92541.54,111612.01199999999,1,1732608900.0,92484.01,-526.0,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1732609800.0,92780.0,92146.2295,111336.0,1,1732619700.0,91764.55,-1015.4499999999971,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1732620600.0,91528.01,91250.21562999999,109833.612,1,1732653900.0,91036.01,-492.0,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1732654800.0,91144.01,90640.13139,109372.81199999999,1,1740466800.0,90383.97,-760.0399999999936,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1740467700.0,89405.59,88725.94124,107286.708,1,1740474900.0,88650.0,-755.5899999999965,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1740475800.0,88969.18,88283.44273,106763.01599999999,1,1740477600.0,87746.64,-1222.5399999999936,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1740478500.0,87782.01,87387.05,105338.412,1,1740494700.0,87157.25,-624.7599999999948,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1740495600.0,86828.15,86305.305,104193.77999999998,1,1740579300.0,85897.4,-930.75,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1740580200.0,86716.99,84787.56,104060.388,1,1740594600.0,84752.01,-1964.9800000000105,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1740595500.0,84258.94,83518.56039,101110.728,1,1740600000.0,83160.54,-1098.4000000000087,TP/SL/BMS/CHOCH
