symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason,entry_level,oi_filtered
BTCUSDT,15m,FifteenMinStrategy,short,1722888900.0,53945.99,54174.966519999994,48551.390999999996,1,1722890700.0,54393.85,-447.8600000000006,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1722891600.0,54773.99,55074.60072,49296.59099999999,1,1722903300.0,55625.55,-851.560000000005,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1722904200.0,55614.0,55259.26,61175.4,1,1722933000.0,54936.0,-678.0,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1722933900.0,54992.0,55343.3157,49492.799999999996,1,1722946500.0,55461.01,-469.01000000000204,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1722948300.0,54772.01,55627.40305999999,49294.808999999994,1,1722952800.0,56149.98,-1377.9700000000012,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,15m,FifteenMinStrategy,long,1722953700.0,56187.19,54516.748,61805.90900000001,1,1723157100.0,62332.0,6144.809999999998,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1723160700.0,61685.99,61336.88712,67854.589,1,1723164300.0,61214.0,-471.98999999999796,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1723165200.0,61139.01,60477.12,67252.91100000001,1,1723199400.0,60365.9,-773.1100000000006,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1723218300.0,59810.23,60596.65623,53829.206999999995,1,1723232700.0,60681.42,-871.189999999995,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,15m,FifteenMinStrategy,long,1723235400.0,60595.5,60331.604400000004,66655.05,1,1723237200.0,60165.02,-430.4800000000032,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1723284900.0,60754.2,60403.416,66829.62,1,1723377600.0,60300.25,-453.9499999999971,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1723404600.0,59817.99,59951.03274,53836.19099999999,1,1723473000.0,60230.15,-412.1600000000035,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1723490100.0,59160.53,59538.08352,53244.47699999999,1,1723508100.0,59654.51,-493.9800000000032,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1723518000.0,59154.02,58709.01084,65069.422,1,1723545000.0,58693.99,-460.02999999999884,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1723565700.0,59896.45,59174.30292,65886.095,1,1723644000.0,59105.53,-790.9199999999983,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,15m,FifteenMinStrategy,short,1723649400.0,59675.01,60012.78476,53707.509,1,1723949100.0,60126.0,-450.98999999999796,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1723951800.0,59535.99,59271.00384,65489.589,1,1724022000.0,59220.0,-315.98999999999796,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1724033700.0,58606.14,58872.552,52745.52599999999,1,1724088600.0,59017.63,-411.48999999999796,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1724113800.0,60256.0,60088.2327,66281.6,1,1724163300.0,60015.99,-240.01000000000204,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1724166900.0,59055.49,59358.149339999996,53149.94099999999,1,1724178600.0,59440.0,-384.51000000000204,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1724186700.0,59317.57,59048.56716,65249.327000000005,1,1724197500.0,59013.8,-303.7699999999968,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1724205600.0,59337.17,58607.11959,65270.887,1,1724796000.0,58394.7,-942.4700000000012,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,15m,FifteenMinStrategy,short,1724796900.0,58935.81,59312.34792,53042.22899999999,1,1724798700.0,59506.94,-571.1300000000047,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1724803200.0,59314.69,59899.56,53383.221,1,1724838300.0,60200.12,-885.4300000000003,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1724839200.0,59985.0,59702.42586,65983.5,1,1724852700.0,59334.0,-651.0,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1724856300.0,59195.26,60061.884,53275.734,1,1724931000.0,60162.01,-966.75,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1724950800.0,60220.01,59933.5032,66242.01100000001,1,1724955300.0,59628.0,-592.010000000002,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1724969700.0,59181.99,59437.638,53263.79099999999,1,1725002100.0,59566.99,-385.0,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1725015600.0,59465.71,59227.13004,65412.281,1,1725028200.0,58860.14,-605.5699999999997,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1725030000.0,58596.99,58792.36002,52737.29099999999,1,1725041700.0,59100.0,-503.01000000000204,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1725042600.0,59233.33,59550.59336,53309.996999999996,1,1725328800.0,59764.0,-530.6699999999983,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1725329700.0,59581.1,59445.87,65539.21,1,1725331500.0,59311.01,-270.0899999999965,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1725332400.0,59289.99,59001.048,65218.989,1,1725343200.0,58968.99,-321.0,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1725344100.0,58982.01,59137.36866,53083.808999999994,1,1725358500.0,59181.0,-198.98999999999796,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1725359400.0,59063.99,58918.7264,64970.389,1,1725370200.0,58628.26,-435.7299999999959,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,short,1725396300.0,58228.0,58467.72916,52405.2,1,1726239600.0,58469.99,-241.98999999999796,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1726249500.0,59584.0,59271.262800000004,65542.40000000001,1,1726441200.0,58844.2,-739.8000000000029,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1726442100.0,59260.0,59390.53398,53333.99999999999,1,1726581600.0,59739.32,-479.3199999999997,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1726601400.0,60132.56,59892.02976,66145.816,1,1726652700.0,59654.77,-477.7900000000009,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1726667100.0,59508.5,60249.206999999995,53557.649999999994,1,1726683300.0,60520.01,-1011.510000000002,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,15m,FifteenMinStrategy,long,1726692300.0,60230.01,59354.73264,66253.01100000001,1,1727446500.0,66280.1,6050.090000000004,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1727451900.0,66006.01,65741.976,72606.611,1,1727460900.0,65595.31,-410.6999999999971,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1727474400.0,65902.82,66176.41103999999,59312.538,1,1728583200.0,59170.0,6732.820000000007,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,short,1728590400.0,59971.99,60219.83968,53974.79099999999,1,1728599400.0,60240.0,-268.01000000000204,TP/SL/BMS/CHOCH,B,False
BTCUSDT,15m,FifteenMinStrategy,long,1728612000.0,60396.72,60241.5754,66436.392,1,1728945900.0,66454.0,6057.279999999999,TP/SL/BMS/CHOCH,A,False
BTCUSDT,15m,FifteenMinStrategy,long,1728962100.0,65640.0,65328.9846,72204.0,1,1728970200.0,65297.58,-342.41999999999825,TP/SL/BMS/CHOCH,B,False
