symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,4h,smc_loose,long,1702267200.0,42132.51,41495.14,50559.012,1,1702310400.0,40779.99,-1352.520000000004,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1702324800.0,41253.4,40101.334,49504.08,1,1705939200.0,39820.31,-1433.0900000000038,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1705953600.0,39568.02,39361.56,47481.623999999996,1,1705996800.0,38845.56,-722.4599999999991,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1706011200.0,39204.0,38541.029,47044.799999999996,1,1707465600.0,47180.02,7976.019999999997,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1707480000.0,47159.99,46512.044,56591.988,1,1709035200.0,56745.66,9585.670000000006,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1709049600.0,57339.68,55646.909999999996,68807.616,1,1709913600.0,68863.99,11524.310000000005,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1709928000.0,68124.19,67604.15726,81749.028,1,1710604800.0,66911.52,-1212.6699999999983,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1710619200.0,65300.63,64585.659999999996,78360.756,1,1710835200.0,63081.34,-2219.290000000001,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1710849600.0,64051.85,62317.485,76862.22,1,1710878400.0,61937.4,-2114.449999999997,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1710892800.0,61860.81,61481.002,74232.972,1,1713355200.0,60304.95,-1555.8600000000006,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1713369600.0,61022.35,59708.336,73226.81999999999,1,1714492800.0,59292.95,-1729.4000000000015,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1714507200.0,60672.0,59014.0252,72806.4,1,1714536000.0,57499.99,-3172.010000000002,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1714550400.0,57898.47,56928.7,69478.164,1,1714564800.0,56886.0,-1012.4700000000012,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1714579200.0,56954.47,56504.48647,68345.364,1,1716220800.0,69999.99,13045.520000000004,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1716235200.0,71446.62,68216.6133,85735.94399999999,1,1716465600.0,68076.0,-3370.6199999999953,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1716480000.0,67199.98,66564.4059,80639.976,1,1718107200.0,66244.48,-955.5,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1718121600.0,67407.01,65499.647399999994,80888.412,1,1718625600.0,65368.0,-2039.0099999999948,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1718640000.0,66691.99,64486.62,80030.388,1,1718726400.0,64412.19,-2279.800000000003,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1718740800.0,65175.32,63536.318999999996,78210.38399999999,1,1719172800.0,63210.01,-1965.3099999999977,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1719187200.0,62862.0,62506.93494,75434.4,1,1719201600.0,62456.0,-406.0,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1719216000.0,61291.95,60385.308970000006,73550.34,1,1719244800.0,59306.72,-1985.229999999996,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1719259200.0,60293.3,58880.826,72351.96,1,1720065600.0,58219.99,-2073.310000000005,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1720080000.0,57761.94,56781.144,69314.328,1,1720137600.0,55227.99,-2533.9500000000044,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1720152000.0,54415.05,53325.47221,65298.06,1,1721174400.0,65701.66,11286.61,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1721188800.0,65258.0,65003.02414,78309.59999999999,1,1721203200.0,64723.73,-534.2699999999968,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1721217600.0,64724.01,64366.32,77668.812,1,1721246400.0,64087.99,-636.0200000000041,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1721260800.0,64865.08,63270.9,77838.096,1,1722513600.0,62906.6,-1958.4800000000032,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1722528000.0,63422.01,62478.07179,76106.412,1,1722628800.0,61498.33,-1923.6800000000003,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1722643200.0,61895.99,61046.319970000004,74275.188,1,1722686400.0,60879.0,-1016.989999999998,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1722700800.0,60246.0,59740.24,72295.2,1,1722772800.0,59086.01,-1159.989999999998,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1722787200.0,59257.66,58783.12,71109.192,1,1722801600.0,58161.0,-1096.6600000000035,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1722816000.0,53890.87,52143.26949,64669.044,1,1722844800.0,51340.0,-2550.8700000000026,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1722859200.0,54321.09,49047.4017,65185.30799999999,1,1727352000.0,65229.03,10907.940000000002,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1727366400.0,64711.06,64499.18022,77653.272,1,1727683200.0,63819.44,-891.6199999999953,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1727697600.0,63561.41,63317.476,76273.692,1,1727784000.0,62628.85,-932.560000000005,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1727798400.0,61755.99,60908.724,74107.188,1,1727812800.0,60805.78,-950.2099999999991,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1727827200.0,61750.47,59983.508,74100.564,1,1728576000.0,59727.28,-2023.1900000000023,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1728590400.0,60326.39,58769.162,72391.66799999999,1,1730203200.0,72402.01,12075.619999999995,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1730217600.0,72536.16,71627.193,87043.392,1,1730376000.0,70620.0,-1916.1600000000035,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1730390400.0,70092.07,69825.89199999999,84110.48400000001,1,1730419200.0,69369.99,-722.0800000000017,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1730433600.0,69273.7,68872.76,83128.43999999999,1,1730592000.0,68379.89,-893.8099999999977,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1730606400.0,68397.42,67660.56752,82076.904,1,1731312000.0,82134.0,13736.580000000002,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1731326400.0,84059.54,80645.58810000001,100871.44799999999,1,1733356800.0,102964.0,18904.460000000006,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1733371200.0,102236.1,101020.18752,122683.32,1,1733414400.0,99028.0,-3208.100000000006,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1733428800.0,96945.63,90228.5,116334.75600000001,1,1740456000.0,89320.01,-7625.62000000001,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1740470400.0,89239.39,86627.4357,107087.268,1,1740585600.0,83856.99,-5382.399999999994,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1740600000.0,84250.09,83167.746,101100.108,1,1740700800.0,80452.44,-3797.649999999994,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1740715200.0,79204.59,78583.59982,95045.50799999999,1,1743969600.0,78430.0,-774.5899999999965,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1743984000.0,77707.77,77121.938,93249.32400000001,1,1743998400.0,75126.01,-2581.7600000000093,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1744012800.0,76685.62,74284.476,92022.74399999999,1,1745352000.0,93442.99,16757.37000000001,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1745366400.0,93168.91,92302.43946,111802.692,1,1745467200.0,92203.55,-965.3600000000006,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1745481600.0,92619.94,91825.32511,111143.928,1,1747872000.0,111780.84,19160.899999999994,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1747886400.0,111045.45,110130.48439,133254.53999999998,1,1747987200.0,109076.35,-1969.0999999999913,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1748001600.0,108940.0,106994.052,130728.0,1,1748174400.0,106967.97,-1972.0299999999988,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1748188800.0,107717.01,106280.83808,129260.41199999998,1,1748534400.0,105731.74,-1985.2699999999895,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1748548800.0,105589.75,105006.89142,126707.7,1,1748620800.0,104640.5,-949.25,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1748635200.0,103985.48,103310.137,124782.57599999999,1,1749139200.0,101914.77,-2070.709999999992,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1749153600.0,101508.68,100071.14322,121810.41599999998,1,1750593600.0,98906.21,-2602.4699999999866,TP/SL/BMS/CHOCH
BTCUSDT,4h,smc_loose,long,1750608000.0,98882.84,98377.63902,118659.408,1,1752408000.0,118672.24,19789.40000000001,TP/SL/BMS/CHOCH
