symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason,entry_level,oi_filtered
BTCUSDT,30m,ThirtyMinStrategy,long,1709001000.0,56298.48,55942.88002,63617.2824,1,1709004600.0,55667.6,-630.8800000000047,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1709006400.0,55981.21,56106.06816,48703.652700000006,1,1709013600.0,56294.4,-313.1900000000023,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1709019000.0,56059.08,56233.3422,48771.399600000004,1,1709020800.0,56354.81,-295.7299999999959,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1709105400.0,58241.1,56943.02572,65812.443,1,1709562600.0,66169.41,7928.310000000005,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1709564400.0,66199.99,64909.58068000001,74805.9887,1,1709658000.0,64413.63,-1786.3600000000079,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1709665200.0,63243.86,65759.41632,55022.158200000005,1,1709701200.0,65759.64,-2515.779999999999,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1709719200.0,66435.4,66849.19152,57798.798,1,1709722800.0,67073.68,-638.2799999999988,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1709730000.0,66104.68,66563.07042,57511.0716,1,1709733600.0,66783.47,-678.7900000000081,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1709740800.0,66893.52,65738.26,75589.6776,1,1710630000.0,65349.99,-1543.530000000006,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1710631800.0,65300.63,66643.02,56811.54810000001,1,1710669600.0,67060.05,-1759.4200000000055,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1710671400.0,67169.11,66061.22,75901.0943,1,1710811800.0,65851.61,-1317.5,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,long,1710864000.0,64296.0,62396.96598,72654.48,1,1710889200.0,61647.99,-2648.010000000002,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1710891000.0,61937.4,62376.854699999996,53885.53800000001,1,1710892800.0,62773.22,-835.8199999999997,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1710894600.0,63230.02,61431.89,71449.92259999999,1,1710910800.0,60983.95,-2246.0699999999997,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1710955800.0,64107.58,62197.32606,72441.56539999999,1,1712574000.0,72522.08,8414.5,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1712737800.0,69011.92,69612.948,60040.37040000001,1,1712777400.0,70083.99,-1072.070000000007,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1712779200.0,69843.9,69600.52,78923.60699999999,1,1712932200.0,69270.01,-573.8899999999994,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1712939400.0,68840.54,69857.78670000001,59891.2698,1,1713492000.0,59679.0,9161.539999999994,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1713497400.0,61785.14,61526.7,69817.2082,1,1714474800.0,61288.93,-496.2099999999991,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1714476600.0,61204.42,61973.41415,53247.845400000006,1,1714764600.0,62067.32,-862.9000000000015,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,long,1714820400.0,64280.87,63976.16126,72637.38309999999,1,1714822200.0,63873.31,-407.56000000000495,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1714852800.0,64040.28,63349.78877000001,72365.5164,1,1714870800.0,63262.12,-778.1599999999962,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,long,1714894200.0,63736.87,62929.96204,72022.66309999999,1,1715121000.0,62850.92,-885.9500000000044,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,short,1715144400.0,62642.01,62791.291919999996,54498.54870000001,1,1715293800.0,63280.47,-638.4599999999991,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1715295600.0,62940.0,62762.224,71122.2,1,1715317200.0,62693.99,-246.01000000000204,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1715353200.0,61200.01,61448.66202,53244.008700000006,1,1715529600.0,61708.31,-508.29999999999563,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1715581800.0,61504.1,60619.594,69499.63299999999,1,1716233400.0,69999.99,8495.890000000007,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,short,1716400800.0,69412.85,70671.28972999999,60389.17950000001,1,1717516800.0,70863.21,-1450.3600000000006,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,long,1717518600.0,70800.0,70515.05726,80003.99999999999,1,1717520400.0,70486.51,-313.49000000000524,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1717529400.0,70423.6,71205.5769,61268.532000000014,1,1717599600.0,71543.57,-1119.9700000000012,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1717601400.0,71580.0,70446.824,80885.4,1,1717779600.0,70438.04,-1141.9600000000064,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1717785000.0,69154.43,69475.93452,60164.354100000004,1,1717799400.0,69499.0,-344.570000000007,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1718031600.0,69878.08,69062.19,78962.2304,1,1718069400.0,68724.01,-1154.070000000007,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,short,1718073000.0,68268.62,68469.666,59393.699400000005,1,1718195400.0,69339.29,-1070.6699999999983,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1718197200.0,69184.0,68945.832,78177.92,1,1718217000.0,68828.01,-355.99000000000524,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1718222400.0,67940.47,68095.93002,59108.208900000005,1,1718224200.0,68103.97,-163.5,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1718226000.0,68434.64,67115.5,77331.14319999999,1,1718290800.0,66980.02,-1454.6199999999953,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1718380800.0,65323.86,67150.54302,56831.758200000004,1,1720146600.0,55766.32,9557.54,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1720175400.0,54987.99,54803.81272,62136.42869999999,1,1720400400.0,54794.0,-193.98999999999796,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1720405800.0,55384.79,54151.63968,62584.812699999995,1,1721014200.0,62647.87,7263.080000000002,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1721113200.0,62998.01,63459.856380000005,54808.26870000001,1,1721127600.0,63711.71,-713.6999999999971,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1721143800.0,64878.24,63273.20998,73312.41119999999,1,1722524400.0,62983.99,-1894.25,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1722540600.0,63422.01,62622.82622,71666.8713,1,1722628800.0,62542.01,-880.0,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,short,1722646800.0,61193.23,61412.58,53238.11010000001,1,1722652200.0,61450.01,-256.77999999999884,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1722655800.0,61895.99,61102.130840000005,69942.4687,1,1722699000.0,60879.0,-1016.989999999998,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1722700800.0,61027.78,61190.25624,53094.168600000005,1,1722835800.0,52718.0,8309.779999999999,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1722839400.0,51588.0,51912.65808,44881.560000000005,1,1722841200.0,52757.99,-1169.989999999998,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1722843000.0,52674.19,52198.62354,59521.8347,1,1722852000.0,51174.01,-1500.1800000000003,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1722884400.0,53290.64,53540.84796000001,46362.85680000001,1,1722888000.0,53945.99,-655.3499999999985,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1722954600.0,56132.01,55760.265980000004,63429.171299999995,1,1723050000.0,55726.89,-405.1200000000026,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1723080600.0,56868.0,54782.515400000004,64260.84,1,1724446800.0,64264.0,7396.0,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1724544000.0,64339.88,63403.938,72704.06439999999,1,1724684400.0,63377.34,-962.5400000000009,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1724797800.0,59506.94,59669.91162,51771.037800000006,1,1724799600.0,59708.87,-201.9300000000003,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1724839200.0,59922.01,59696.62748,67711.8713,1,1724851800.0,59334.0,-588.010000000002,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1724931000.0,60067.06,59429.4751,67875.7778,1,1724956200.0,59161.0,-906.0599999999977,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,short,1724970600.0,59211.99,59420.604,51514.431300000004,1,1725001200.0,59566.99,-355.0,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1725030000.0,58094.0,59787.336,50541.780000000006,1,1726254000.0,59976.9,-1882.9000000000015,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1726263000.0,60283.86,59533.41456,68120.7618,1,1726437600.0,59423.02,-860.8400000000038,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1726443000.0,59132.0,59662.45199999999,51444.840000000004,1,1726581600.0,60195.01,-1063.010000000002,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,long,1726587000.0,61135.5,60678.4,69083.11499999999,1,1726597800.0,60540.17,-595.3300000000017,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1726599600.0,60420.0,61258.616169999994,52565.40000000001,1,1726702200.0,61759.99,-1339.989999999998,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,long,1726705800.0,62226.0,61955.27114,70315.37999999999,1,1726707600.0,61747.81,-478.1900000000023,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1726803000.0,63742.16,62631.39045,72028.6408,1,1726855200.0,62626.01,-1116.1500000000015,TP/SL/BMS/CHOCH,AB,False
