ts,open,high,low,close,vol
1675008000,1611.44,1660.0,1605.46,1653.86,138764.8587
1675022400,1653.86,1655.37,1627.57,1644.72,82229.3068
1675036800,1644.73,1647.53,1631.48,1637.98,59988.6404
1675051200,1637.97,1641.37,1621.8,1627.45,45983.8463
1675065600,1627.44,1630.11,1577.0,1581.55,178527.6324
1675080000,1581.55,1597.03,1567.68,1585.18,116663.7369
1675094400,1585.18,1590.46,1535.0,1554.24,117753.3279
1675108800,1554.25,1567.87,1536.84,1566.2,76138.1442
1675123200,1566.21,1576.2,1561.82,1568.87,57990.4165
1675137600,1568.87,1581.08,1561.63,1580.04,48459.5084
1675152000,1580.03,1583.98,1565.82,1570.91,42392.7065
1675166400,1570.91,1596.13,1570.9,1588.99,79887.4742
1675180800,1589.0,1605.18,1586.97,1597.34,48827.9726
1675195200,1597.34,1600.77,1564.02,1585.33,71298.5969
1675209600,1585.32,1592.94,1576.43,1584.61,47072.9126
1675224000,1584.62,1585.7,1569.67,1575.36,35080.6863
1675238400,1575.37,1583.68,1566.24,1580.87,45956.6822
1675252800,1580.87,1589.8,1572.13,1575.53,65048.6042
1675267200,1575.53,1627.06,1555.18,1617.48,156430.7014
1675281600,1617.47,1647.77,1613.63,1641.68,125027.5842
1675296000,1641.67,1696.38,1639.32,1671.13,152356.3293
1675310400,1671.13,1676.76,1660.17,1664.21,56920.8668
1675324800,1664.21,1674.76,1662.13,1671.99,43598.3364
1675339200,1671.98,1690.0,1650.0,1678.14,138740.9718
1675353600,1678.15,1714.68,1666.21,1675.15,129916.0065
1675368000,1675.14,1686.3,1626.85,1643.12,107656.3766
1675382400,1643.12,1650.43,1630.67,1642.17,58931.9128
1675396800,1642.17,1647.24,1636.07,1637.49,43227.7897
1675411200,1637.5,1650.83,1629.96,1649.2,48770.2062
1675425600,1649.2,1675.0,1625.93,1663.93,196967.2599
1675440000,1663.93,1676.0,1650.74,1652.91,74883.0824
1675454400,1652.9,1672.13,1642.4,1663.52,42034.781
1675468800,1663.52,1665.95,1650.0,1654.36,40869.0458
1675483200,1654.37,1660.0,1645.43,1658.17,32396.6649
1675497600,1658.17,1662.73,1651.39,1661.92,41122.4928
1675512000,1661.92,1695.29,1660.74,1679.97,97898.1066
1675526400,1679.97,1685.46,1672.32,1675.93,41699.4712
1675540800,1675.92,1689.0,1658.53,1666.38,54241.3482
1675555200,1666.39,1671.0,1656.68,1660.7,53870.5984
1675569600,1660.69,1671.2,1659.35,1668.14,30797.5803
1675584000,1668.15,1673.81,1660.86,1662.6,35024.2264
1675598400,1662.6,1664.58,1635.93,1644.18,118585.9148
1675612800,1644.18,1647.45,1609.3,1619.48,124909.5187
1675627200,1619.48,1639.6,1611.8,1629.02,50391.8362
1675641600,1629.01,1642.53,1617.85,1626.6,49349.3505
1675656000,1626.6,1635.69,1608.53,1635.41,58408.6268
1675670400,1635.41,1637.89,1622.45,1634.81,54930.3228
1675684800,1634.81,1649.3,1619.86,1649.01,80008.4692
1675699200,1649.0,1658.56,1639.81,1648.29,70038.9336
1675713600,1648.3,1649.34,1605.01,1614.29,71383.7168
1675728000,1614.28,1635.27,1613.14,1633.47,48943.1609
1675742400,1633.46,1638.06,1631.06,1632.29,42464.565
1675756800,1632.3,1647.87,1628.84,1640.71,62573.2993
1675771200,1640.71,1644.92,1626.63,1630.59,56353.3535
1675785600,1630.58,1678.37,1624.39,1656.35,167906.2309
1675800000,1656.34,1677.82,1650.56,1671.03,73681.7904
1675814400,1671.03,1697.91,1668.08,1680.97,87471.6302
1675828800,1680.97,1682.94,1671.93,1677.67,36816.012
1675843200,1677.67,1677.91,1667.9,1673.9,45690.4287
1675857600,1673.9,1681.98,1649.51,1653.08,100371.9502
1675872000,1653.08,1660.0,1630.47,1647.69,106521.5395
1675886400,1647.69,1656.1,1637.76,1650.43,41094.6933
1675900800,1650.42,1656.17,1608.8,1619.05,141939.1224
1675915200,1619.05,1636.65,1610.22,1629.87,70568.6349
1675929600,1629.88,1640.24,1629.87,1633.15,37754.6443
1675944000,1633.16,1649.24,1625.7,1632.08,69181.5061
1675958400,1632.07,1633.67,1560.47,1579.81,160350.0742
1675972800,1579.8,1582.45,1524.4,1545.35,178217.7145
1675987200,1545.35,1555.01,1541.8,1543.22,82716.8675
1676001600,1543.23,1552.88,1529.36,1551.7,71259.2263
1676016000,1551.7,1554.46,1534.04,1537.03,51695.2483
1676030400,1537.04,1548.01,1506.0,1522.36,95651.2501
1676044800,1522.35,1539.19,1514.62,1534.28,95043.3294
1676059200,1534.29,1535.39,1490.0,1513.06,88288.2983
1676073600,1513.05,1523.58,1507.53,1520.38,49102.8351
1676088000,1520.38,1523.29,1514.96,1520.81,24378.857
1676102400,1520.8,1526.8,1515.0,1520.16,70128.8231
1676116800,1520.16,1526.71,1515.0,1522.83,47354.6365
1676131200,1522.83,1522.99,1505.0,1518.58,44555.4125
1676145600,1518.58,1543.0,1516.65,1538.51,54171.0066
1676160000,1538.5,1539.27,1530.05,1531.15,28969.1358
1676174400,1531.15,1534.56,1528.97,1530.83,19762.6742
1676188800,1530.84,1540.06,1530.83,1533.48,30285.5587
1676203200,1533.47,1541.0,1521.12,1536.09,57057.7624
1676217600,1536.09,1548.02,1534.23,1539.23,54560.353
1676232000,1539.23,1541.96,1493.08,1514.83,96122.8899
1676246400,1514.82,1524.62,1496.67,1516.81,83792.8908
1676260800,1516.82,1526.1,1516.02,1522.39,47546.0944
1676275200,1522.39,1522.83,1466.0,1486.07,234692.6663
1676289600,1486.07,1491.89,1475.4,1475.71,99489.7265
1676304000,1475.71,1493.91,1461.93,1490.78,112485.4779
1676318400,1490.78,1510.43,1482.18,1505.24,65145.5345
1676332800,1505.25,1508.72,1494.09,1498.23,49719.7263
1676347200,1498.24,1507.62,1496.81,1506.0,40866.6507
1676361600,1506.01,1519.82,1497.09,1507.7,59730.9177
1676376000,1507.7,1569.0,1482.66,1544.83,349248.2929
1676390400,1544.84,1564.69,1534.02,1560.31,112254.1388
1676404800,1560.31,1564.07,1549.3,1555.71,57144.6504
1676419200,1555.7,1557.43,1542.55,1549.22,45473.5936
1676433600,1549.22,1552.09,1544.65,1547.56,33276.874
1676448000,1547.56,1580.0,1544.5,1572.26,72855.7368
1676462400,1572.26,1593.67,1566.86,1579.5,165174.8506
1676476800,1579.5,1629.32,1573.47,1628.54,118580.7072
1676491200,1628.54,1680.0,1624.25,1674.92,145846.0964
1676505600,1674.92,1712.24,1672.53,1691.42,143365.1322
1676520000,1691.41,1697.51,1675.0,1681.89,98041.4638
1676534400,1681.9,1692.62,1678.25,1682.82,71321.679
1676548800,1682.82,1728.69,1665.24,1724.14,181737.0678
1676563200,1724.14,1742.97,1686.76,1710.85,171997.9076
1676577600,1710.85,1711.11,1633.72,1637.84,166260.4227
1676592000,1637.83,1670.05,1630.51,1663.77,94217.8133
1676606400,1663.77,1665.46,1651.67,1653.45,65273.4116
1676620800,1653.46,1674.75,1648.4,1666.2,66844.4889
1676635200,1666.2,1683.55,1646.09,1673.11,127730.5885
1676649600,1673.11,1709.25,1662.27,1706.03,125807.6426
1676664000,1706.04,1722.0,1669.72,1693.87,100060.7181
1676678400,1693.81,1704.46,1692.14,1699.46,57665.5895
1676692800,1699.45,1703.99,1686.11,1690.72,45228.2181
1676707200,1690.71,1695.58,1685.69,1691.47,33369.4325
1676721600,1691.47,1699.49,1686.64,1695.5,43871.7356
1676736000,1695.5,1713.13,1682.8,1687.85,60728.9081
1676750400,1687.85,1693.71,1679.77,1691.62,26441.8975
1676764800,1691.62,1700.62,1689.5,1695.42,36297.5119
1676779200,1695.42,1709.63,1692.19,1693.15,62303.3671
1676793600,1693.15,1700.85,1690.8,1695.36,31584.3172
1676808000,1695.36,1723.85,1694.42,1711.3,85465.4661
1676822400,1711.3,1726.59,1675.96,1684.8,116322.6792
1676836800,1684.8,1688.85,1666.14,1679.75,69049.7062
1676851200,1679.74,1687.02,1650.56,1684.38,98018.5403
1676865600,1684.39,1698.34,1683.64,1695.79,54668.5251
1676880000,1695.79,1719.89,1688.5,1713.77,99450.4244
1676894400,1713.78,1716.53,1696.97,1707.23,83845.8682
1676908800,1707.24,1711.22,1684.32,1709.76,78013.3102
1676923200,1709.77,1711.99,1691.77,1703.27,37318.1653
1676937600,1703.27,1716.66,1698.06,1703.03,72408.4749
1676952000,1703.04,1709.78,1695.01,1704.05,51309.7578
1676966400,1704.05,1715.0,1666.17,1669.5,139354.5322
1676980800,1669.51,1684.97,1658.74,1671.97,99854.0969
1676995200,1671.97,1686.69,1655.46,1672.0,72140.2024
1677009600,1672.0,1674.32,1636.3,1659.76,85287.4046
1677024000,1659.77,1666.95,1621.59,1649.25,102043.3438
1677038400,1649.26,1649.97,1631.31,1643.86,54847.0296
1677052800,1643.85,1646.11,1625.01,1644.49,64918.044
1677067200,1644.5,1650.62,1604.5,1613.73,123348.2453
1677081600,1613.72,1630.0,1595.07,1616.1,127562.793
1677096000,1616.1,1645.0,1610.16,1643.14,56156.0252
1677110400,1643.15,1679.0,1637.19,1667.44,95468.1237
1677124800,1667.44,1671.87,1659.35,1666.7,49501.9457
1677139200,1666.7,1673.21,1631.11,1637.48,91923.3626
1677153600,1637.49,1671.31,1628.75,1656.0,133931.4052
1677168000,1655.99,1661.7,1635.0,1653.13,92018.4265
1677182400,1653.14,1658.76,1638.85,1650.53,38462.708
1677196800,1650.52,1664.66,1646.04,1649.14,54406.2239
1677211200,1649.15,1656.57,1641.08,1651.7,49529.2696
1677225600,1651.69,1657.65,1642.6,1647.43,51576.7496
1677240000,1647.43,1654.76,1599.43,1602.94,136029.5659
1677254400,1602.94,1611.66,1575.64,1610.84,149177.8472
1677268800,1610.83,1622.87,1594.0,1607.8,71795.842
1677283200,1607.8,1608.98,1595.15,1598.52,39512.1876
1677297600,1598.53,1604.37,1593.95,1603.99,35713.541
1677312000,1603.99,1607.56,1596.0,1600.05,48107.5707
1677326400,1600.05,1603.84,1592.46,1597.06,43575.0461
1677340800,1597.06,1600.92,1576.02,1584.61,51407.2802
1677355200,1584.62,1597.32,1557.33,1594.58,71872.4135
1677369600,1594.58,1606.21,1587.76,1602.75,42470.7038
1677384000,1602.75,1603.31,1595.61,1599.84,25524.0311
1677398400,1599.85,1607.0,1597.19,1603.9,30366.9846
1677412800,1603.9,1614.96,1595.02,1605.09,47306.3226
1677427200,1605.09,1636.0,1598.54,1633.11,68158.4265
1677441600,1633.12,1651.26,1622.17,1641.36,94781.5255
1677456000,1641.37,1650.91,1632.06,1640.67,53773.9233
1677470400,1640.68,1641.08,1631.15,1636.33,42094.2049
1677484800,1636.32,1643.57,1632.13,1641.23,44713.7861
1677499200,1641.24,1665.22,1635.89,1644.26,128296.5284
1677513600,1644.27,1646.65,1615.16,1622.12,103806.5865
1677528000,1622.12,1636.44,1608.0,1633.45,59176.3837
1677542400,1633.45,1636.23,1626.79,1632.89,45361.046
1677556800,1632.89,1632.96,1617.87,1619.24,41219.2892
1677571200,1619.23,1631.87,1616.34,1629.53,46295.2908
1677585600,1629.52,1647.52,1628.81,1641.3,85830.8307
1677600000,1641.29,1646.38,1622.46,1628.01,65272.7667
1677614400,1628.01,1633.35,1596.66,1605.23,109543.9413
1677628800,1605.24,1640.72,1595.0,1638.38,97924.756
1677643200,1638.39,1661.56,1635.62,1650.91,86020.33
1677657600,1650.91,1669.72,1649.0,1656.33,55572.7014
1677672000,1656.33,1669.65,1646.06,1657.47,92830.6415
1677686400,1657.46,1660.34,1631.03,1634.79,68263.4578
1677700800,1634.79,1666.19,1631.44,1665.22,73844.9368
1677715200,1665.23,1677.86,1644.12,1647.94,72136.6238
1677729600,1647.95,1651.47,1639.08,1644.22,45754.0072
1677744000,1644.21,1648.69,1637.57,1644.49,57593.9354
1677758400,1644.49,1645.26,1619.18,1628.31,108333.6961
1677772800,1628.31,1652.48,1621.45,1648.48,78007.6497
1677787200,1648.47,1658.0,1640.51,1647.86,61197.896
1677801600,1647.86,1649.25,1544.39,1565.44,317798.3416
1677816000,1565.43,1576.52,1562.39,1568.08,83045.5363
1677830400,1568.09,1574.42,1563.91,1564.57,60186.8989
1677844800,1564.57,1580.87,1560.56,1566.5,116030.1474
1677859200,1566.51,1574.66,1550.75,1565.39,93471.1576
1677873600,1565.4,1571.29,1547.21,1569.45,72284.5158
1677888000,1569.45,1577.53,1568.19,1570.84,37221.821
1677902400,1570.85,1572.91,1562.71,1568.83,29596.5247
1677916800,1568.83,1571.23,1566.62,1569.24,25569.6062
1677931200,1569.24,1572.12,1561.64,1561.87,33605.2696
1677945600,1561.88,1565.64,1557.1,1559.47,39571.3643
1677960000,1559.48,1568.67,1549.12,1566.73,72075.6748
1677974400,1566.74,1588.77,1553.05,1567.85,97695.9395
1677988800,1567.86,1573.57,1567.71,1568.62,23529.6334
1678003200,1568.61,1573.07,1564.03,1568.5,32527.5642
1678017600,1568.49,1574.31,1568.0,1569.22,35841.2741
1678032000,1569.21,1571.91,1563.0,1566.22,33108.2461
1678046400,1566.22,1579.45,1556.15,1564.58,76538.0842
1678060800,1564.57,1572.8,1556.42,1562.59,60201.2756
1678075200,1562.58,1565.41,1554.44,1561.18,31575.8194
1678089600,1561.19,1568.42,1557.57,1563.33,38211.2124
1678104000,1563.32,1583.49,1561.46,1578.0,69015.8968
1678118400,1578.0,1580.83,1563.0,1566.19,55770.249
1678132800,1566.19,1572.0,1559.41,1565.84,52934.8479
1678147200,1565.84,1584.49,1561.48,1575.1,54423.8281
1678161600,1575.1,1576.66,1570.69,1571.35,26185.909
1678176000,1571.34,1571.39,1562.34,1563.42,42458.886
1678190400,1563.43,1573.0,1536.14,1560.79,154919.3735
1678204800,1560.71,1565.61,1547.59,1551.26,78449.7937
1678219200,1551.26,1563.98,1543.1,1561.96,81510.1129
1678233600,1561.95,1570.89,1557.62,1562.31,45814.9624
1678248000,1562.32,1563.48,1548.0,1551.29,51500.1529
1678262400,1551.29,1561.91,1549.67,1557.23,43206.7514
1678276800,1557.22,1566.02,1541.2,1560.39,134926.9482
1678291200,1560.39,1565.25,1548.45,1552.73,56342.0805
1678305600,1552.72,1561.29,1523.61,1532.38,128310.8704
1678320000,1532.38,1545.0,1531.03,1541.74,54712.5671
1678334400,1541.74,1541.82,1536.04,1536.91,35546.9741
1678348800,1536.92,1539.09,1522.52,1535.32,75886.2789
1678363200,1535.31,1546.45,1527.04,1534.04,78880.9529
1678377600,1534.05,1537.81,1480.8,1488.27,181593.9704
1678392000,1488.27,1490.4,1408.0,1437.32,291864.393
1678406400,1437.32,1437.5,1409.23,1426.34,154029.0848
1678420800,1426.35,1426.7,1391.56,1412.27,149074.5265
1678435200,1412.27,1413.0,1368.39,1384.6,170547.0425
1678449600,1384.61,1434.68,1382.0,1417.03,240037.3219
1678464000,1417.03,1439.43,1399.99,1423.5,123754.0718
1678478400,1423.49,1433.45,1406.46,1426.44,122820.4034
1678492800,1426.43,1476.0,1424.57,1458.31,330138.1849
1678507200,1458.32,1466.91,1414.15,1416.65,305270.2514
1678521600,1416.66,1450.51,1408.4,1427.1,296963.1958
1678536000,1427.1,1436.0,1425.55,1428.01,125084.8462
1678550400,1428.0,1457.04,1422.32,1449.22,180365.5885
1678564800,1449.22,1478.07,1449.21,1471.97,137037.5533
1678579200,1471.93,1475.05,1449.9,1467.0,139029.6636
1678593600,1467.0,1471.44,1453.64,1459.56,82241.6373
1678608000,1459.57,1467.53,1457.97,1465.17,71756.6089
1678622400,1465.18,1466.16,1448.3,1455.88,130082.5177
1678636800,1455.88,1548.8,1453.74,1512.57,321583.3477
1678651200,1512.58,1594.19,1510.72,1580.33,257661.3177
1678665600,1580.33,1622.6,1573.07,1588.43,251148.4917
1678680000,1588.42,1615.64,1587.84,1606.84,130468.1368
1678694400,1606.84,1608.33,1565.0,1581.07,176353.8496
1678708800,1581.07,1693.49,1572.54,1664.68,429174.5772
1678723200,1664.69,1685.0,1646.86,1677.68,164719.8785
1678737600,1677.69,1681.72,1660.05,1673.45,76198.6715
1678752000,1673.44,1684.0,1660.88,1677.57,115626.8464
1678766400,1677.57,1695.0,1658.54,1666.63,130252.6926
1678780800,1666.63,1689.9,1655.24,1683.65,133533.0825
1678795200,1683.65,1780.02,1671.5,1770.03,471252.5907
1678809600,1770.03,1775.21,1684.87,1720.3,255526.0935
1678824000,1720.3,1727.0,1659.29,1699.4,177129.9298
1678838400,1699.41,1716.9,1679.95,1701.76,129822.1204
1678852800,1701.76,1708.0,1692.65,1705.13,56748.2826
1678867200,1705.12,1705.5,1650.54,1679.92,142866.7967
1678881600,1679.91,1698.29,1625.56,1634.04,313571.1957
1678896000,1634.03,1655.41,1611.0,1647.99,242304.1599
1678910400,1648.0,1664.64,1637.72,1649.96,77829.928
1678924800,1649.95,1659.71,1632.18,1646.31,93348.743
1678939200,1646.3,1659.9,1636.6,1655.57,100219.985
1678953600,1655.56,1669.99,1639.22,1660.36,114932.5475
1678968000,1660.37,1666.73,1635.96,1663.06,129192.7969
1678982400,1663.06,1691.42,1652.88,1679.64,113369.5209
1678996800,1679.64,1681.78,1652.53,1673.73,76922.0186
1679011200,1673.73,1725.0,1662.65,1708.62,166034.4307
