ts,open,high,low,close,vol
1736685000,94442.03,94475.07,94328.2,94328.2,136.92937
1736686800,94328.21,94721.29,94303.03,94648.28,319.16436
1736688600,94648.29,94730.04,94533.33,94663.78,283.14104
1736690400,94663.77,94980.21,94663.77,94824.54,243.44801
1736692200,94824.53,94994.49,94771.61,94811.0,200.73453
1736694000,94811.0,95450.1,94675.54,95267.2,485.33738
1736695800,95267.19,95309.39,94974.91,95071.9,182.21508
1736697600,95071.91,95131.05,94791.43,94882.0,165.3618
1736699400,94882.01,95063.89,94882.01,95046.76,104.5567
1736701200,95046.76,95206.07,95021.8,95089.55,139.55088
1736703000,95089.55,95271.56,94984.36,95139.45,181.43494
1736704800,95139.46,95314.12,95090.9,95102.8,115.2264
1736706600,95102.8,95107.7,94916.0,94992.64,106.97634
1736708400,94992.65,95055.93,94666.0,94708.48,371.84451
1736710200,94708.48,94805.08,94578.54,94650.26,136.64232
1736712000,94650.26,94800.0,94639.22,94772.31,88.44525
1736713800,94772.32,94777.43,94612.0,94687.69,95.11001
1736715600,94687.69,94727.28,94387.73,94609.1,166.89166
1736717400,94609.09,94647.99,94302.9,94352.7,169.31905
1736719200,94352.7,94362.92,93850.01,93916.09,441.89133
1736721000,93916.09,94163.15,93800.0,93962.91,389.16078
1736722800,93962.91,94291.57,93946.96,94287.16,555.97986
1736724600,94287.16,94563.82,94287.16,94545.06,168.35394
1736726400,94545.07,95592.11,94463.32,95261.67,510.00523
1736728200,95261.67,95940.0,95226.12,95325.43,749.97937
1736730000,95325.43,95400.0,94821.17,95176.41,439.4108
1736731800,95176.41,95243.14,94081.38,94218.01,561.09952
1736733600,94218.01,94500.0,94094.04,94326.54,300.46049
1736735400,94326.53,94350.0,93899.99,94217.43,322.52546
1736737200,94217.43,94408.17,94011.31,94300.02,219.18803
1736739000,94300.02,94384.55,93972.54,94269.23,383.88873
1736740800,94269.23,94880.0,94202.76,94807.18,308.48302
1736742600,94807.18,94913.03,94434.05,94503.34,196.62458
1736744400,94503.34,94543.28,94200.0,94249.27,165.83012
1736746200,94249.27,94275.95,94045.45,94181.37,249.814
1736748000,94181.37,94327.35,94072.06,94114.0,213.05071
1736749800,94114.0,94123.81,93281.0,93637.37,858.53796
1736751600,93637.38,93789.91,93469.2,93702.23,372.06622
1736753400,93702.23,93947.3,93536.09,93590.24,287.43199
1736755200,93590.24,93661.55,92904.35,93237.25,614.99231
1736757000,93237.24,93336.26,92950.01,93039.1,491.32167
1736758800,93039.11,93195.99,92762.0,92813.86,628.61187
1736760600,92813.86,93185.34,92644.11,92846.79,679.70388
1736762400,92846.79,92889.06,91889.78,92006.73,1624.93349
1736764200,92006.73,92006.73,91372.17,91644.96,1836.64583
1736766000,91644.96,91776.04,91305.35,91462.93,1447.30351
1736767800,91462.92,91532.59,90833.12,90851.22,2747.13179
1736769600,90851.23,91350.0,90555.0,90849.15,1953.15088
