ts,oi
1776870000,2278635.149
1776870900,2282545.658
1776871800,2284703.839
1776872700,2315280.917
1776873600,2315605.554
1776874500,2315601.669
1776875400,2315921.375
1776876300,2306665.634
1776877200,2306185.633
1776878100,2303691.975
1776879000,2303901.333
1776879900,2302666.952
1776880800,2302008.659
1776881700,2301919.423
1776882600,2303023.639
1776883500,2309507.016
1776884400,2315907.484
1776885300,2312851.189
1776886200,2326362.702
1776887100,2328493.563
1776888000,2332747.859
1776888900,2339781.219
1776889800,2337155.782
1776890700,2339157.334
1776891600,2338986.476
1776892500,2337966.61
1776893400,2337259.122
1776894300,2336690.224
1776895200,2339959.622
1776896100,2344995.798
1776897000,2347157.06
1776897900,2348234.521
1776898800,2349189.415
1776899700,2350569.684
1776900600,2350231.987
1776901500,2337941.477
1776902400,2335038.79
1776903300,2317636.172
1776904200,2305296.052
1776905100,2296758.353
1776906000,2295881.566
1776906900,2295605.972
1776907800,2294469.036
1776908700,2295242.907
1776909600,2294294.085
1776910500,2294442.802
1776911400,2277617.208
1776912300,2265340.894
1776913200,2263557.079
1776914100,2257336.966
1776915000,2259187.307
1776915900,2269281.815
1776916800,2268332.634
1776917700,2258704.727
1776918600,2254992.659
1776919500,2252608.178
1776920400,2252703.261
1776921300,2244967.902
1776922200,2246406.608
1776923100,2242603.01
1776924000,2236636.902
1776924900,2234256.874
1776925800,2225994.236
1776926700,2225889.609
1776927600,2227410.477
1776928500,2227274.041
1776929400,2223701.228
1776930300,2223164.251
1776931200,2207797.865
1776932100,2191466.577
1776933000,2183797.809
1776933900,2181075.279
1776934800,2179344.004
1776935700,2140073.169
1776936600,2128982.104
1776937500,2124868.4
1776938400,2129226.717
1776939300,2111429.441
1776940200,2110816.399
1776941100,2108122.088
1776942000,2107501.867
1776942900,2105821.77
1776943800,2101750.689
1776944700,2094587.902
1776945600,2082083.743
1776946500,2074514.956
1776947400,2071328.235
1776948300,2072123.206
1776949200,2064089.428
1776950100,2062994.24
1776951000,2063974.373
1776951900,2064392.863
1776952800,2070039.668
1776953700,2072626.998
1776954600,2069945.905
1776955500,2068802.433
1776956400,2069797.097
1776957300,2068220.897
1776958200,2062625.373
1776959100,2061516.276
1776960000,2053260.443
1776960900,2053297.746
1776961800,2050782.082
1776962700,2052029.813
1776963600,2050758.617
1776964500,2049304.377
1776965400,2046831.539
1776966300,2041569.57
1776967200,2041715.577
1776968100,2043790.802
1776969000,2043030.968
1776969900,2044012.175
1776970800,2045609.813
1776971700,2044695.688
1776972600,2044952.728
1776973500,2044434.365
1776974400,2041416.597
1776975300,2039852.046
1776976200,2036876.495
1776977100,2026152.571
1776978000,2021375.573
1776978900,2016109.758
1776979800,2014725.568
1776980700,2013876.672
1776981600,2016856.235
1776982500,2016563.762
1776983400,2019203.793
1776984300,2019072.871
1776985200,2019228.943
1776986100,2018207.16
1776987000,2016259.339
1776987900,2015579.325
1776988800,2016907.412
1776989700,2017120.126
1776990600,2019881.111
1776991500,2020141.828
1776992400,2018956.705
1776993300,2019981.521
1776994200,2018582.862
1776995100,2020274.671
1776996000,2020095.735
1776996900,2020721.946
1776997800,2022278.345
1776998700,2019905.372
1776999600,2007034.331
1777000500,2005515.891
1777001400,2006984.498
1777002300,2017998.314
1777003200,2019684.112
1777004100,2022804.478
1777005000,2022599.388
1777005900,2023741.622
1777006800,2028973.735
1777007700,2031670.947
1777008600,2032841.481
1777009500,2034068.568
1777010400,2032343.738
1777011300,2032641.655
1777012200,2034737.073
1777013100,2032777.972
1777014000,2035390.646
1777014900,2034810.19
1777015800,2034465.749
1777016700,2034835.738
1777017600,2042040.792
1777018500,2047136.807
1777019400,2044768.726
1777020300,2046350.611
1777021200,2046563.922
1777022100,2053016.453
1777023000,2053184.737
1777023900,2054027.29
1777024800,2055654.921
1777025700,2056854.683
1777026600,2055499.132
1777027500,2056224.729
1777028400,2055858.799
1777029300,2056427.292
1777030200,2053209.767
1777031100,2054142.252
1777032000,2052725.247
1777032900,2043179.415
1777033800,2039469.307
1777034700,2035012.745
1777035600,2033200.876
1777036500,2036595.975
1777037400,2037915.592
1777038300,2037108.489
1777039200,2033554.862
1777040100,2031895.776
1777041000,2037887.944
1777041900,2043315.974
1777042800,2046343.01
1777043700,2051054.206
1777044600,2054187.175
1777045500,2049287.858
1777046400,2050082.496
1777047300,2050156.479
1777048200,2049459.363
1777049100,2048017.117
1777050000,2047657.991
1777050900,2047733.3
1777051800,2047135.798
1777052700,2046779.429
1777053600,2048180.483
1777054500,2045110.588
1777055400,2043551.82
1777056300,2042220.863
1777057200,2042997.001
1777058100,2042302.225
1777059000,2041807.241
1777059900,2042759.719
1777060800,2042523.354
1777061700,2041511.914
1777062600,2041089.946
1777063500,2041038.501
1777064400,2043386.654
1777065300,2027768.778
1777066200,2022136.467
1777067100,2017377.593
1777068000,2016111.626
1777068900,2017136.12
1777069800,2013165.649
1777070700,2013447.932
1777071600,2013105.984
1777072500,2013122.244
1777073400,2014285.223
1777074300,2014704.821
1777075200,2014760.286
1777076100,2015754.288
1777077000,2015747.343
1777077900,2015057.752
1777078800,2015129.081
1777079700,2014850.991
1777080600,2015485.99
1777081500,2017024.154
1777082400,2016702.032
1777083300,2015197.883
1777084200,2015477.958
1777085100,2015763.76
1777086000,2016090.29
1777086900,2016136.104
1777087800,2016557.17
1777088700,2016825.452
1777089600,2016560.944
1777090500,2016583.972
1777091400,2016290.684
1777092300,2016570.894
1777093200,2016431.064
1777094100,2015864.504
1777095000,2015793.438
1777095900,2015320.638
1777096800,2015378.026
1777097700,2015344.146
1777098600,2015374.567
1777099500,2016004.319
1777100400,2016328.532
1777101300,2015324.112
1777102200,2015735.326
1777103100,2015568.559
1777104000,2013586.539
1777104900,2013644.592
1777105800,2014314.403
1777106700,2015330.001
1777107600,2017024.528
1777108500,2018121.67
1777109400,2017619.396
1777110300,2016493.803
1777111200,2020421.942
1777112100,2024027.934
1777113000,2024298.593
1777113900,2024855.613
1777114800,2024827.332
1777115700,2023674.436
1777116600,2021756.095
1777117500,2022749.556
1777118400,2024579.673
1777119300,2022519.127
1777120200,2021768.29
1777121100,2023795.183
1777122000,2024351.308
1777122900,2023702.277
1777123800,2023713.56
1777124700,2023845.192
1777125600,2023518.325
1777126500,2023792.593
1777127400,2024856.698
1777128300,2025287.246
1777129200,2026128.213
1777130100,2026385.966
1777131000,2027492.598
1777131900,2029305.98
1777132800,2032627.092
1777133700,2041605.615
1777134600,2044154.59
1777135500,2043618.57
1777136400,2040608.526
1777137300,2040643.671
1777138200,2045475.162
1777139100,2043291.535
1777140000,2044416.602
1777140900,2043267.619
1777141800,2042572.137
1777142700,2042202.7
1777143600,2041687.651
1777144500,2041594.47
1777145400,2038614.184
1777146300,2040191.645
1777147200,2038991.893
1777148100,2040332.207
1777149000,2041394.319
1777149900,2043140.002
1777150800,2042778.064
1777151700,2045033.612
1777152600,2045254.491
1777153500,2045175.682
1777154400,2045637.278
1777155300,2046136.751
1777156200,2046337.993
1777157100,2045276.149
1777158000,2045142.543
1777158900,2045091.57
1777159800,2044683.661
1777160700,2044921.587
1777161600,2043841.633
1777162500,2042476.693
1777163400,2042144.675
1777164300,2042123.864
1777165200,2040698.476
1777166100,2041606.077
1777167000,2041746.72
1777167900,2044988.144
1777168800,2044674.429
1777169700,2045194.994
1777170600,2044651.329
1777171500,2044321.417
1777172400,2046179.651
1777173300,2046275.79
1777174200,2046064.06
1777175100,2051504.813
1777176000,2050475.496
1777176900,2052075.734
1777177800,2054389.268
1777178700,2054877.149
1777179600,2054809.893
1777180500,2046074.389
1777181400,2068032.033
1777182300,2075162.146
1777183200,2075273.048
1777184100,2075868.825
1777185000,2075053.284
1777185900,2074339.616
1777186800,2069589.659
1777187700,2069192.492
1777188600,2070139.863
1777189500,2069969.484
1777190400,2069778.037
1777191300,2074599.205
1777192200,2073428.23
1777193100,2070575.039
1777194000,2073294.54
1777194900,2073333.737
1777195800,2072161.144
1777196700,2072505.045
1777197600,2071625.525
1777198500,2073048.829
1777199400,2072255.909
1777200300,2072567.299
1777201200,2072157.346
1777202100,2072528.192
1777203000,2072951.951
1777203900,2075524.878
1777204800,2076879.725
1777205700,2076191.818
1777206600,2074292.926
1777207500,2073927.646
1777208400,2070070.719
1777209300,2071484.544
1777210200,2072297.042
1777211100,2078068.483
1777212000,2079912.643
1777212900,2082208.945
1777213800,2076468.488
1777214700,2092681.424
1777215600,2093302.449
1777216500,2095409.651
1777217400,2098556.947
1777218300,2101276.48
1777219200,2097073.768
1777220100,2094691.011
1777221000,2093609.301
1777221900,2091343.184
1777222800,2092188.146
1777223700,2091657.647
1777224600,2092105.919
1777225500,2091493.232
1777226400,2090516.527
1777227300,2077348.458
1777228200,2082504.433
1777229100,2082980.261
1777230000,2082305.397
1777230900,2082842.318
1777231800,2076444.077
1777232700,2076132.729
1777233600,2076598.52
1777234500,2079368.705
1777235400,2080430.517
1777236300,2065411.378
1777237200,2064325.249
1777238100,2063910.07
1777239000,2063149.577
1777239900,2071432.681
1777240800,2071717.37
1777241700,2071857.554
1777242600,2068733.201
1777243500,2069023.874
1777244400,2069547.566
1777245300,2071509.683
1777246200,2070493.742
1777247100,2067185.08
1777248000,2059724.919
1777248900,2061209.966
1777249800,2056917.409
1777250700,2058147.784
1777251600,2048894.959
1777252500,2053567.643
1777253400,2052887.447
1777254300,2055021.763
1777255200,2055037.371
1777256100,2057207.096
1777257000,2059442.216
1777257900,2061253.95
1777258800,2063132.448
1777259700,2063403.172
1777260600,2066143.796
1777261500,2068120.222
1777262400,2068960.47
1777263300,2069308.574
1777264200,2069635.869
1777265100,2070202.782
1777266000,2066679.345
1777266900,2048522.294
1777267800,2001430.81
1777268700,2004905.176
1777269600,2024336.176
1777270500,2018692.605
1777271400,2024099.716
1777272300,2020697.933
1777273200,2019368.072
1777274100,2020772.26
1777275000,2022344.413
1777275900,2024007.933
1777276800,2027367.21
1777277700,2027948.894
1777278600,2025620.645
1777279500,2031001.719
1777280400,2028400.545
1777281300,2030070.392
1777282200,2029477.217
1777283100,2032434.958
1777284000,2033195.506
1777284900,2034230.214
1777285800,2034242.109
1777286700,2033270.218
1777287600,2034184.74
1777288500,2034020.664
1777289400,2034685.119
1777290300,2035391.579
1777291200,2035527.749
1777292100,2035839.609
1777293000,2035244.347
1777293900,2036432.658
1777294800,2037207.073
1777295700,2036301.559
1777296600,2037930.429
1777297500,2041063.987
1777298400,2035528.415
1777299300,2034625.772
1777300200,2034522.312
1777301100,2024483.837
1777302000,2021147.712
1777302900,2015565.371
1777303800,1998876.36
1777304700,2004229.364
1777305600,2007270.606
1777306500,2009344.687
1777307400,2009155.947
1777308300,2010641.431
1777309200,2013102.535
1777310100,2015806.229
1777311000,2016457.745
1777311900,2018582.906
1777312800,2017558.966
1777313700,2017894.987
1777314600,2016717.304
1777315500,2018705.833
1777316400,2020930.18
1777317300,2021069.385
1777318200,2018813.406
1777319100,2018383.067
1777320000,2019486.247
1777320900,2017130.675
1777321800,2017685.621
1777322700,2017731.107
1777323600,2016962.583
1777324500,2015985.103
1777325400,2015675.065
1777326300,2015267.202
1777327200,2016031.501
1777328100,2017478.867
1777329000,2019903.352
1777329900,2016833.42
1777330800,2017506.761
1777331700,2019031.86
1777332600,2019371.717
1777333500,2019300.612
1777334400,2017901.924
1777335300,2024862.9
1777336200,2027408.036
1777337100,2029409.24
1777338000,2029134.943
1777338900,2029108.984
1777339800,2028363.328
1777340700,2028827.093
1777341600,2028551.146
1777342500,2027436.913
1777343400,2026536.946
1777344300,2020592.882
1777345200,2019404.067
1777346100,2021671.673
1777347000,2022090.721
1777347900,2021805.719
1777348800,2019573.806
1777349700,2018244.322
1777350600,2021336.908
1777351500,2025379.267
1777352400,2027495.483
1777353300,2029999.135
1777354200,2034671.818
1777355100,2035279.466
1777356000,2036213.131
1777356900,2038035.097
1777357800,2042090.153
1777358700,2046236.157
1777359600,2051455.194
1777360500,2054279.419
1777361400,2054109.603
1777362300,2051695.194
1777363200,2049051.007
1777364100,2047058.657
1777365000,2046400.768
1777365900,2045177.358
1777366800,2045035.472
1777367700,2043733.528
1777368600,2041701.704
1777369500,2038874.017
1777370400,2035048.746
1777371300,2030648.694
1777372200,2027751.848
1777373100,2024203.807
1777374000,2018522.976
1777374900,2018210.879
1777375800,2018940.483
1777376700,2020662.226
1777377600,2022736.557
1777378500,2023744.322
1777379400,2024990.988
1777380300,2024718.667
1777381200,2022359.199
1777382100,2018692.36
1777383000,2019982.197
1777383900,2026941.202
1777384800,2021461.805
1777385700,2019342.249
1777386600,2022580.981
1777387500,2023339.211
1777388400,2025710.992
1777389300,2022530.156
1777390200,2024726.673
1777391100,2027240.353
1777392000,2027027.233
1777392900,2024846.941
1777393800,2025316.421
1777394700,2024366.299
1777395600,2021772.909
1777396500,2028161.524
1777397400,2025068.2
1777398300,2020825.593
1777399200,2020420.24
1777400100,2019677.088
1777401000,2018607.442
1777401900,2019054.581
1777402800,2012710.944
1777403700,2010676.934
1777404600,2010725.364
1777405500,2007647.214
1777406400,1996884.823
1777407300,1995948.606
1777408200,1993286.071
1777409100,1988890.018
1777410000,1986704.666
1777410900,1981894.064
1777411800,1977986.662
1777412700,1974946.671
1777413600,1972565.142
1777414500,1975775.594
1777415400,1975275.595
1777416300,1974735.075
1777417200,1973831.338
1777418100,1972551.881
1777419000,1971987.258
1777419900,1972705.988
1777420800,1972638.045
1777421700,1973889.844
1777422600,1973547.91
1777423500,1973798.801
1777424400,1973241.954
1777425300,1972983.179
1777426200,1973338.154
1777427100,1973358.498
1777428000,1974543.442
1777428900,1974398.477
1777429800,1973571.319
1777430700,1967790.211
1777431600,1967152.479
1777432500,1966071.597
1777433400,1971501.951
1777434300,1969159.429
1777435200,1963933.355
1777436100,1965788.592
1777437000,1979522.15
1777437900,1964193.622
1777438800,1966058.633
1777439700,1962647.431
1777440600,1965391.285
1777441500,1966104.022
1777442400,1970084.29
1777443300,2000190.542
1777444200,2003841.714
1777445100,1999258.597
1777446000,1999537.926
1777446900,2000334.418
1777447800,2002841.583
1777448700,2000058.581
1777449600,2000011.673
1777450500,1995642.451
1777451400,1995796.537
1777452300,1996691.005
1777453200,1995992.587
1777454100,1997746.806
1777455000,1998661.465
1777455900,1998492.511
1777456800,1994023.211
1777457700,2001227.982
1777458600,2003590.831
1777459500,1995314.194
1777460400,1997515.855
1777461300,1996893.456
1777462200,1996832.591
1777463100,1998052.853
1777464000,1999124.846
1777464900,1998876.429
1777465800,1976605.07
1777466700,1976863.186
1777467600,1977587.941
1777468500,1977541.094
1777469400,1971976.708
1777470300,1974593.547
1777471200,1973548.829
1777472100,1976730.582
1777473000,1975565.157
1777473900,1976127.163
1777474800,1976074.16
1777475700,1969570.809
1777476600,1973629.399
1777477500,1977373.012
1777478400,1978529.499
1777479300,1985298.087
1777480200,1985812.098
1777481100,1985262.477
1777482000,1986590.498
1777482900,1989620.929
1777483800,1991649.846
1777484700,1991790.168
1777485600,1988282.008
1777486500,1973313.141
1777487400,1973203.286
1777488300,2003775.843
1777489200,2015972.935
1777490100,2022887.845
1777491000,2031748.694
1777491900,2033885.84
1777492800,2036194.639
1777493700,2034203.622
1777494600,2031478.428
1777495500,2021809.01
1777496400,2018893.026
1777497300,2009257.652
1777498200,2007122.022
1777499100,2003056.52
1777500000,2001015.391
1777500900,2005730.001
1777501800,2005325.49
1777502700,2004891.128
1777503600,2006496.653
1777504500,2006664.18
1777505400,2008460.796
1777506300,2009717.335
1777507200,2008835.556
1777508100,2008921.721
1777509000,2008381.848
1777509900,2007790.606
1777510800,2008209.134
1777511700,2007077.386
1777512600,2003894.609
1777513500,2000981.742
1777514400,2005031.01
1777515300,2005143.391
1777516200,2001939.258
1777517100,1996290.058
1777518000,1999424.177
1777518900,2001550.616
1777519800,2002345.601
1777520700,1999681.698
1777521600,1999476.713
1777522500,2005730.489
1777523400,2005089.08
1777524300,2009081.308
1777525200,2012777.868
1777526100,2014885.283
1777527000,2016603.918
1777527900,2018069.492
1777528800,2018322.215
1777529700,2018504.413
1777530600,2020135.865
1777531500,2016129.542
1777532400,2014651.342
1777533300,2008447.789
1777534200,2005860.223
1777535100,2008936.372
1777536000,2007555.592
1777536900,2014582.844
1777537800,2014708.601
1777538700,2014432.677
1777539600,2014110.5
1777540500,2013985.796
1777541400,2010441.293
1777542300,2004260.422
1777543200,2005420.992
1777544100,2003538.924
1777545000,2002810.397
1777545900,2002975.211
1777546800,2002614.792
1777547700,2004992.623
1777548600,2003325.01
1777549500,2000662.986
1777550400,2010417.813
1777551300,2009410.217
1777552200,2005800.968
1777553100,2006690.632
1777554000,2008563.535
1777554900,2012347.766
1777555800,2012960.443
1777556700,2011869.995
1777557600,2015291.813
1777558500,2015943.732
1777559400,2010142.185
1777560300,2011789.39
1777561200,2012670.317
1777562100,2012281.446
1777563000,2012018.98
1777563900,2016511.169
1777564800,2016230.829
1777565700,2014089.423
1777566600,2013789.394
1777567500,2013607.807
1777568400,2012150.409
1777569300,2011753.462
1777570200,2012496.624
1777571100,2010253.56
1777572000,2010223.42
1777572900,2008346.461
1777573800,2011250.746
1777574700,2010466.712
1777575600,2007799.687
1777576500,2007199.036
1777577400,2008003.919
1777578300,2008023.547
1777579200,2008245.159
1777580100,2008196.452
1777581000,2008263.83
1777581900,2007951.057
1777582800,2006745.785
1777583700,2006517.991
1777584600,2004951.566
1777585500,2004507.18
1777586400,2000058.71
1777587300,2001587.031
1777588200,2002324.367
1777589100,2001988.444
1777590000,1999933.882
1777590900,2000303.925
1777591800,2000715.374
1777592700,2001096.631
1777593600,2000359.632
1777594500,1999249.825
1777595400,1997208.567
1777596300,1997378.182
1777597200,1998532.303
1777598100,1999128.229
1777599000,1999043.875
1777599900,2000329.273
1777600800,2002093.715
1777601700,2003348.464
1777602600,2002369.081
1777603500,2004911.232
1777604400,2005604.614
1777605300,2004458.907
1777606200,1985326.585
1777607100,1986091.826
