ts,oi
1777345200,97846.591
1777347000,97994.663
1777348800,97984.881
1777350600,98012.331
1777352400,98075.385
1777354200,98734.17
1777356000,98855.864
1777357800,98829.661
1777359600,98887.992
1777361400,98662.936
1777363200,98625.808
1777365000,98848.806
1777366800,98805.08
1777368600,98870.505
1777370400,98772.242
1777372200,98961.027
1777374000,98868.308
1777375800,98895.813
1777377600,98931.573
1777379400,98759.896
1777381200,99134.389
1777383000,98628.524
1777384800,98390.692
1777386600,98544.421
1777388400,98641.893
1777390200,98366.971
1777392000,98300.747
1777393800,98412.678
1777395600,98321.047
1777397400,98424.081
1777399200,98321.892
1777401000,98181.454
1777402800,98053.528
1777404600,98046.091
1777406400,97751.763
1777408200,97866.431
1777410000,97789.894
1777411800,97534.793
1777413600,97492.4
1777415400,97656.235
1777417200,97683.029
1777419000,97666.788
1777420800,97638.276
1777422600,97591.686
1777424400,97509.886
1777426200,97499.305
1777428000,97440.521
1777429800,97377.616
1777431600,97393.094
1777433400,97166.13
1777435200,97811.517
1777437000,97701.915
1777438800,99078.521
1777440600,99137.378
1777442400,99222.745
1777444200,98998.289
1777446000,98466.655
1777447800,98062.047
1777449600,98085.737
1777451400,98045.705
1777453200,98055.544
1777455000,98035.549
1777456800,98496.569
1777458600,98914.981
1777460400,99156.338
1777462200,99236.594
1777464000,99233.296
1777465800,98796.763
1777467600,98744.428
1777469400,98488.365
1777471200,98012.405
1777473000,97877.671
1777474800,97933.659
1777476600,97789.657
1777478400,97527.482
1777480200,97268.709
1777482000,97546.795
1777483800,97456.202
1777485600,97692.76
1777487400,94845.132
1777489200,94936.272
1777491000,95213.348
1777492800,95182.225
1777494600,95064.039
1777496400,95056.78
1777498200,94948.121
1777500000,94898.692
1777501800,94964.271
1777503600,95154.46
1777505400,95312.173
1777507200,95496.464
1777509000,95478.356
1777510800,95065.22
1777512600,95096.517
1777514400,95032.006
1777516200,95105.75
1777518000,95066.633
1777519800,95131.213
1777521600,95209.241
1777523400,95252.849
1777525200,95359.711
1777527000,95476.218
1777528800,95473.817
1777530600,95457.859
1777532400,95458.918
1777534200,95316.343
1777536000,95053.719
1777537800,95491.653
1777539600,95551.569
1777541400,95651.483
1777543200,95696.45
1777545000,95739.884
1777546800,95832.182
1777548600,95572.762
1777550400,95527.777
1777552200,95434.481
1777554000,95543.16
1777555800,95595.697
1777557600,95395.649
1777559400,95416.932
1777561200,95672.833
1777563000,95799.353
1777564800,96100.744
1777566600,96190.226
1777568400,96158.176
1777570200,96117.033
1777572000,96089.639
1777573800,96051.774
1777575600,96019.905
1777577400,95976.657
1777579200,95743.286
1777581000,95677.972
1777582800,95405.231
1777584600,95388.496
1777586400,95436.751
1777588200,95479.822
1777590000,95371.37
1777591800,95302.321
1777593600,95322.905
1777595400,95377.95
1777597200,95246.598
1777599000,95390.303
1777600800,95571.184
1777602600,95561.992
1777604400,95632.328
1777606200,95424.664
1777608000,95822.31
1777609800,96173.993
1777611600,96091.181
1777613400,96114.797
1777615200,96100.41
1777617000,96107.852
1777618800,96252.41
1777620600,96650.903
1777622400,96873.304
1777624200,97395.974
1777626000,97471.389
1777627800,97872.175
1777629600,97860.83
1777631400,98232.028
1777633200,98346.484
1777635000,98568.545
1777636800,98746.755
1777638600,98996.743
1777640400,100490.429
1777642200,101919.737
1777644000,102811.639
1777645800,102599.737
1777647600,102760.223
1777649400,103743.928
1777651200,104420.553
1777653000,104953.554
1777654800,105069.515
1777656600,105035.866
1777658400,105233.032
1777660200,105252.238
1777662000,105087.444
1777663800,105062.626
1777665600,104911.988
1777667400,105041.158
1777669200,104328.85
1777671000,104096.25
1777672800,103965.605
1777674600,104027.423
1777676400,104020.377
1777678200,103907.551
1777680000,103865.007
1777681800,103748.384
1777683600,103738.69
1777685400,103775.711
1777687200,103883.13
1777689000,103854.817
1777690800,103830.405
1777692600,104016.648
1777694400,104084.956
1777696200,103447.454
1777698000,103271.021
1777699800,103000.798
1777701600,102660.761
1777703400,102656.634
1777705200,102734.839
1777707000,102695.68
1777708800,102516.291
1777710600,102446.293
1777712400,102473.665
1777714200,102474.212
1777716000,102514.697
1777717800,102503.715
1777719600,102419.441
1777721400,102275.215
1777723200,102138.567
1777725000,102157.294
1777726800,102128.889
1777728600,102373.396
1777730400,102298.786
1777732200,101965.502
1777734000,102071.494
1777735800,102099.086
1777737600,102067.312
1777739400,101960.003
1777741200,102001.364
1777743000,101979.844
1777744800,101923.436
1777746600,101930.005
1777748400,101950.287
1777750200,101976.831
1777752000,102002.406
1777753800,102028.277
1777755600,102030.681
1777757400,101995.031
1777759200,101942.359
1777761000,101984.85
1777762800,102025.643
1777764600,102071.865
1777766400,102089.13
1777768200,102090.968
1777770000,102570.166
1777771800,102529.115
1777773600,102418.347
1777775400,102895.139
1777777200,102902.029
1777779000,102908.899
1777780800,102865.428
1777782600,102898.42
1777784400,102931.863
1777786200,103014.967
1777788000,102999.494
1777789800,103002.306
1777791600,102985.942
1777793400,103035.191
1777795200,102984.851
1777797000,103036.146
1777798800,103075.932
1777800600,103099.346
1777802400,103112.213
1777804200,103166.627
1777806000,103128.044
1777807800,103081.152
1777809600,103087.965
1777811400,103271.861
1777813200,103145.693
1777815000,103305.512
1777816800,103411.407
1777818600,103525.905
1777820400,103515.289
1777822200,103654.178
1777824000,103575.339
1777825800,103590.568
1777827600,103641.27
1777829400,103619.252
1777831200,103631.158
1777833000,103579.022
1777834800,103590.805
1777836600,103575.289
1777838400,103507.004
1777840200,103479.989
1777842000,103419.346
1777843800,103297.842
1777845600,103232.845
1777847400,103898.717
1777849200,104011.741
1777851000,103729.127
1777852800,103389.523
1777854600,102893.771
1777856400,102814.597
1777858200,102805.406
1777860000,103979.323
1777861800,104815.375
1777863600,107196.89
1777865400,107869.136
1777867200,108201.431
1777869000,108783.045
1777870800,108776.155
1777872600,109259.334
1777874400,109068.833
1777876200,108207.674
1777878000,107965.244
1777879800,108035.009
1777881600,108050.697
1777883400,108090.165
1777885200,108088.444
1777887000,108043.956
1777888800,108041.499
1777890600,102131.001
1777892400,100316.224
1777894200,100343.41
1777896000,101172.798
1777897800,100960.477
1777899600,100769.206
1777901400,100925.129
1777903200,101546.928
1777905000,101466.916
1777906800,105507.074
1777908600,107307.739
1777910400,107331.103
1777912200,107729.812
1777914000,108092.446
1777915800,108772.857
1777917600,108722.935
1777919400,109325.737
1777921200,109443.213
1777923000,109392.055
1777924800,109083.493
1777926600,108962.915
1777928400,108908.53
1777930200,108939.423
1777932000,108838.067
1777933800,108837.993
1777935600,108795.809
1777937400,108796.248
1777939200,108685.105
1777941000,108572.255
1777942800,108529.699
1777944600,108556.027
1777946400,108788.191
1777948200,108967.15
1777950000,109804.658
1777951800,110472.265
1777953600,111454.102
1777955400,111789.869
1777957200,112082.162
1777959000,112130.349
1777960800,111212.841
1777962600,111249.395
1777964400,111366.768
1777966200,111418.125
1777968000,111110.411
1777969800,111849.509
1777971600,111923.652
1777973400,111869.659
1777975200,111734.935
1777977000,111544.397
1777978800,111657.593
1777980600,113529.046
1777982400,113620.506
1777984200,113838.077
1777986000,114377.759
1777987800,115275.663
1777989600,114065.667
1777991400,113968.659
1777993200,114237.016
1777995000,114827.707
1777996800,115093.037
1777998600,115058.859
1778000400,114322.013
1778002200,114200.4
1778004000,114243.308
1778005800,114215.673
1778007600,114321.56
1778009400,114182.817
1778011200,113871.982
1778013000,113330.109
1778014800,113300.316
1778016600,112989.152
1778018400,112794.527
1778020200,112901.766
1778022000,113703.598
1778023800,113323.503
1778025600,113249.77
1778027400,113924.874
1778029200,113836.095
1778031000,113877.082
1778032800,113931.316
1778034600,113880.18
1778036400,113979.288
1778038200,114064.579
1778040000,114097.632
1778041800,114094.829
1778043600,114172.138
1778045400,114107.843
1778047200,113812.187
1778049000,113781.288
1778050800,113879.69
1778052600,114082.885
1778054400,113849.583
1778056200,113949.515
1778058000,113445.181
1778059800,112475.63
1778061600,111700.328
1778063400,110774.872
1778065200,111066.168
1778067000,110598.681
1778068800,110653.166
1778070600,109668.33
1778072400,109643.203
1778074200,108664.74
1778076000,108503.063
1778077800,108132.033
1778079600,107854.294
1778081400,107614.9
1778083200,107723.373
1778085000,107554.32
1778086800,107464.673
1778088600,107666.494
1778090400,107659.999
1778092200,107465.356
1778094000,107369.043
1778095800,107250.144
1778097600,107091.965
1778099400,107023.006
1778101200,107016.059
1778103000,106431.663
1778104800,106444.833
1778106600,106411.888
1778108400,106388.831
1778110200,106402.154
1778112000,106377.82
1778113800,106471.398
1778115600,107230.311
1778117400,107592.809
1778119200,107573.317
1778121000,107554.284
1778122800,107256.431
1778124600,107343.981
1778126400,107152.599
1778128200,106893.626
1778130000,106800.735
1778131800,106435.909
1778133600,106348.303
1778135400,106274.814
1778137200,106166.102
1778139000,107057.303
1778140800,107061.79
1778142600,106721.989
1778144400,106444.787
1778146200,106313.459
1778148000,105862.474
1778149800,105712.035
1778151600,105670.411
1778153400,105582.403
1778155200,105513.078
1778157000,105646.71
1778158800,105728.86
1778160600,105600.462
1778162400,106208.191
1778164200,105681.744
1778166000,105013.447
1778167800,104620.602
1778169600,104622.452
1778171400,104806.765
1778173200,104525.579
1778175000,104111.021
1778176800,104016.098
1778178600,103871.001
1778180400,103863.835
1778182200,104006.283
1778184000,103995.81
1778185800,103858.722
1778187600,103776.253
1778189400,103864.292
1778191200,103925.931
1778193000,103867.694
1778194800,103880.442
1778196600,103885.13
1778198400,103900.716
1778200200,104113.401
1778202000,104128.631
1778203800,104154.152
1778205600,104109.298
1778207400,103940.229
1778209200,104043.904
1778211000,103551.691
1778212800,103535.017
1778214600,103502.579
1778216400,103549.451
1778218200,103676.293
1778220000,103685.324
1778221800,103656.562
1778223600,103571.181
1778225400,103214.77
1778227200,103194.995
1778229000,103160.776
1778230800,103088.356
1778232600,102841.354
1778234400,102922.729
1778236200,102892.802
1778238000,103068.486
1778239800,103144.435
1778241600,103147.243
1778243400,103057.966
1778245200,103001.637
1778247000,103085.357
1778248800,102450.519
1778250600,101950.166
1778252400,102009.65
1778254200,102074.693
1778256000,101861.858
1778257800,101961.291
1778259600,101515.122
1778261400,101235.038
1778263200,100990.244
1778265000,100974.004
1778266800,100984.856
1778268600,101126.707
1778270400,101095.426
1778272200,101017.947
1778274000,100941.797
1778275800,100889.859
1778277600,100838.996
1778279400,100825.536
1778281200,100747.466
1778283000,100879.685
1778284800,100841.907
1778286600,100843.139
1778288400,100845.361
1778290200,100935.057
1778292000,101042.425
1778293800,101093.932
1778295600,101112.763
1778297400,101162.035
1778299200,101210.107
1778301000,101176.969
1778302800,101313.927
1778304600,101237.041
1778306400,101324.742
1778308200,101375.359
1778310000,101262.959
1778311800,101120.396
1778313600,100971.825
1778315400,100860.311
1778317200,100824.694
1778319000,100627.51
1778320800,100621.241
1778322600,100570.893
1778324400,100759.784
1778326200,100799.545
1778328000,100797.245
1778329800,100765.403
1778331600,100811.764
1778333400,100808.938
1778335200,100846.61
1778337000,100702.932
1778338800,100400.316
1778340600,100273.381
1778342400,100392.795
1778344200,100139.966
1778346000,100125.049
1778347800,100078.149
1778349600,100343.392
1778351400,100487.886
1778353200,100434.275
1778355000,100389.714
1778356800,100408.031
1778358600,100409.302
1778360400,100496.295
1778362200,100463.899
1778364000,100433.36
1778365800,100476.086
1778367600,100348.965
1778369400,100351.202
1778371200,100225.715
1778373000,100206.189
1778374800,100241.54
1778376600,100023.024
1778378400,99955.307
1778380200,99902.693
1778382000,99920.688
1778383800,99960.395
1778385600,100002.057
1778387400,99972.531
1778389200,99958.261
1778391000,100018.717
1778392800,100035.997
1778394600,100018.415
1778396400,99990.744
1778398200,100010.494
1778400000,99949.63
1778401800,99939.722
1778403600,99961.563
1778405400,99992.77
1778407200,100032.758
1778409000,99298.274
1778410800,99311.727
1778412600,99199.99
1778414400,99296.614
1778416200,99288.964
1778418000,99256.38
1778419800,99234.563
1778421600,99265.198
1778423400,99313.718
1778425200,99168.913
1778427000,98921.357
1778428800,99646.48
1778430600,100217.612
1778432400,100190.011
1778434200,100172.553
1778436000,100273.159
1778437800,100331.897
1778439600,100433.772
1778441400,100410.091
1778443200,100534.629
1778445000,100452.026
1778446800,98800.437
1778448600,98376.244
1778450400,98410.129
1778452200,99132.931
1778454000,99188.528
1778455800,99699.111
1778457600,100469.768
1778459400,99557.856
1778461200,98971.706
1778463000,98550.827
1778464800,98492.842
1778466600,98206.515
1778468400,97890.198
1778470200,96561.362
1778472000,96351.93
1778473800,96286.496
1778475600,96230.321
1778477400,96263.094
1778479200,96174.685
1778481000,96253.972
1778482800,96250.616
1778484600,96117.95
1778486400,96172.663
1778488200,96142.872
1778490000,96213.142
1778491800,96312.835
1778493600,96327.161
1778495400,96293.374
1778497200,96248.486
1778499000,96410.974
1778500800,96602.485
1778502600,97110.118
1778504400,97063.688
1778506200,96844.327
1778508000,96940.32
1778509800,97093.138
1778511600,97684.011
1778513400,97716.947
1778515200,98035.181
1778517000,98542.209
1778518800,98793.609
1778520600,98777.643
1778522400,99340.929
1778524200,99555.572
1778526000,99738.645
1778527800,100313.07
1778529600,100315.059
1778531400,100500.218
1778533200,100475.5
1778535000,100460.597
1778536800,100391.071
1778538600,100527.068
1778540400,100606.666
1778542200,100532.776
1778544000,100526.045
1778545800,100624.245
1778547600,100572.557
1778549400,100502.39
1778551200,100652.07
1778553000,100743.879
1778554800,100895.693
1778556600,101066.518
1778558400,101335.237
1778560200,101381.696
1778562000,101601.539
1778563800,101726.143
1778565600,101786.088
1778567400,101852.852
1778569200,102169.293
1778571000,102211.307
1778572800,101551.692
1778574600,101606.492
1778576400,101634.38
1778578200,101608.072
1778580000,101491.673
1778581800,101350.803
1778583600,101342.374
1778585400,101261.169
1778587200,101290.976
1778589000,101510.907
1778590800,101916.05
1778592600,102307.069
1778594400,102423.119
1778596200,102745.817
1778598000,102957.472
1778599800,103773.534
1778601600,104281.887
1778603400,104738.004
1778605200,105156.13
1778607000,105538.32
1778608800,105747.075
1778610600,105906.593
1778612400,106090.392
1778614200,106113.259
1778616000,106029.06
1778617800,105966.433
1778619600,105958.099
1778621400,105871.257
1778623200,105686.38
1778625000,105670.736
1778626800,105644.258
1778628600,105641.656
1778630400,105490.183
1778632200,105363.432
1778634000,105292.236
1778635800,105221.181
1778637600,105162.032
1778639400,105312.607
1778641200,105421.23
1778643000,105484.822
1778644800,105583.142
1778646600,105711.35
1778648400,105689.369
1778650200,105625.691
1778652000,105657.667
1778653800,105854.209
1778655600,105835.643
1778657400,105755.241
1778659200,105522.676
1778661000,105468.624
1778662800,105499.932
1778664600,106081.063
1778666400,106106.966
1778668200,105873.974
1778670000,105216.872
1778671800,104811.861
1778673600,104732.662
1778675400,104473.557
1778677200,104137.031
1778679000,104154.439
1778680800,103937.522
1778682600,103982.355
1778684400,103963.568
1778686200,104047.207
1778688000,103812.643
1778689800,104468.871
1778691600,104701.735
1778693400,105087.423
1778695200,104998.041
1778697000,104702.722
1778698800,104467.895
1778700600,104343.173
1778702400,104354.357
1778704200,104436.003
1778706000,104419.187
1778707800,104081.537
1778709600,104066.097
1778711400,104008.384
1778713200,104065.646
1778715000,104233.861
1778716800,104290.446
1778718600,104255.784
1778720400,104229.293
1778722200,104264.13
1778724000,104171.379
1778725800,104361.332
1778727600,104267.444
1778729400,103985.159
1778731200,104078.258
1778733000,104062.95
1778734800,104146.566
1778736600,104039.363
1778738400,103843.77
1778740200,103697.518
1778742000,103779.271
1778743800,103968.597
1778745600,103914.912
1778747400,104202.138
1778749200,104157.033
1778751000,104068.784
1778752800,104068.956
1778754600,104004.507
1778756400,104024.752
1778758200,103935.551
1778760000,104053.236
1778761800,103948.399
1778763600,103580.505
1778765400,104906.518
1778767200,105080.885
1778769000,105299.271
1778770800,105777.618
1778772600,106801.665
1778774400,107392.812
1778776200,108774.992
1778778000,108903.654
1778779800,109616.975
1778781600,110032.221
1778783400,110216.723
1778785200,110585.775
1778787000,110579.769
1778788800,110705.217
1778790600,110631.473
1778792400,110628.186
1778794200,110617.387
1778796000,110581.303
1778797800,110640.784
1778799600,110595.283
1778801400,110503.27
1778803200,110454.092
1778805000,110779.53
1778806800,110759.29
1778808600,110956.344
1778810400,110823.529
1778812200,110633.196
1778814000,110253.672
1778815800,110383.628
1778817600,109899.312
1778819400,109883.584
1778821200,109922.062
1778823000,109652.678
1778824800,108321.854
1778826600,108266.771
1778828400,108154.988
1778830200,108180.386
1778832000,107932.258
1778833800,108009.895
1778835600,107939.908
1778837400,107917.408
1778839200,107913.776
1778841000,107817.702
1778842800,107799.111
1778844600,107802.61
1778846400,107792.213
1778848200,107012.409
1778850000,106508.553
1778851800,105953.296
1778853600,102931.113
1778855400,102574.967
1778857200,102400.698
1778859000,102467.611
1778860800,102412.351
1778862600,102372.075
1778864400,102328.759
1778866200,102364.683
1778868000,102226.718
1778869800,102139.622
1778871600,102147.928
1778873400,102064.847
1778875200,102046.526
1778877000,102071.657
1778878800,102045.492
1778880600,102063.994
1778882400,101974.597
1778884200,101981.196
1778886000,101955.863
1778887800,101939.916
1778889600,101877.653
1778891400,101800.374
1778893200,101667.556
1778895000,101726.079
1778896800,101728.157
1778898600,101800.2
1778900400,101896.94
1778902200,101955.007
1778904000,101967.932
1778905800,101887.598
1778907600,102053.251
1778909400,102094.896
1778911200,102188.213
1778913000,102381.449
1778914800,101568.381
1778916600,101361.833
1778918400,101105.53
1778920200,101324.384
1778922000,101313.656
1778923800,100833.837
1778925600,100939.923
1778927400,100961.747
1778929200,101127.11
1778931000,101149.667
1778932800,101095.884
1778934600,101193.27
1778936400,101234.082
1778938200,101394.992
1778940000,101590.489
1778941800,101633.894
1778943600,101726.821
1778945400,101760.16
1778947200,101929.153
1778949000,101971.572
1778950800,101883.525
1778952600,101860.404
1778954400,101886.041
1778956200,101818.648
1778958000,101879.295
1778959800,101918.504
1778961600,101906.839
1778963400,101929.781
1778965200,101917.944
1778967000,101893.591
1778968800,101894.523
1778970600,101976.997
1778972400,101955.343
1778974200,101876.825
1778976000,101884.143
1778977800,102047.322
1778979600,102324.528
