ts,oi
1778878800,102045.492
1778882400,101974.597
1778886000,101955.863
1778889600,101877.653
1778893200,101667.556
1778896800,101728.157
1778900400,101896.94
1778904000,101967.932
1778907600,102053.251
1778911200,102188.213
1778914800,101568.381
1778918400,101105.53
1778922000,101313.656
1778925600,100939.923
1778929200,101127.11
1778932800,101095.884
1778936400,101234.082
1778940000,101590.489
1778943600,101726.821
1778947200,101929.153
1778950800,101883.525
1778954400,101886.041
1778958000,101879.295
1778961600,101906.839
1778965200,101917.944
1778968800,101894.523
1778972400,101955.343
1778976000,101884.143
1778979600,102324.528
1778983200,102630.567
1778986800,102631.778
1778990400,102525.545
1778994000,102457.267
1778997600,102480.457
1779001200,102443.649
1779004800,102409.319
1779008400,102487.408
1779012000,102341.721
1779015600,102126.072
1779019200,102096.793
1779022800,102092.668
1779026400,102084.775
1779030000,102021.718
1779033600,102476.75
1779037200,102639.965
1779040800,102530.075
1779044400,102607.519
1779048000,102497.194
1779051600,102424.063
1779055200,102366.302
