ts,oi
1777141800,95957.789
1777142700,95946.59
1777143600,96155.327
1777144500,96176.477
1777145400,96179.986
1777146300,96235.227
1777147200,96269.744
1777148100,96201.223
1777149000,96076.501
1777149900,96077.55
1777150800,96000.786
1777151700,95889.959
1777152600,95900.487
1777153500,95816.348
1777154400,95831.713
1777155300,95803.67
1777156200,95821.444
1777157100,95851.663
1777158000,95887.233
1777158900,95866.218
1777159800,95865.726
1777160700,95931.221
1777161600,95901.376
1777162500,95643.118
1777163400,95677.837
1777164300,95693.018
1777165200,95723.717
1777166100,95684.675
1777167000,95692.446
1777167900,95727.933
1777168800,95733.36
1777169700,95700.98
1777170600,95768.85
1777171500,95770.664
1777172400,95806.679
1777173300,95823.116
1777174200,95749.403
1777175100,95682.378
1777176000,95694.93
1777176900,95680.192
1777177800,95726.788
1777178700,95607.592
1777179600,95345.349
1777180500,94968.553
1777181400,95753.793
1777182300,95760.624
1777183200,95721.251
1777184100,95719.474
1777185000,95725.044
1777185900,95696.831
1777186800,95728.005
1777187700,95750.478
1777188600,95769.102
1777189500,95782.187
1777190400,95835.219
1777191300,95806.511
1777192200,95816.027
1777193100,95871.19
1777194000,95936.992
1777194900,95921.773
1777195800,95935.016
1777196700,95919.376
1777197600,95927.615
1777198500,95980.698
1777199400,95998.263
1777200300,96029.549
1777201200,96046.029
1777202100,96065.92
1777203000,96082.365
1777203900,96073.994
1777204800,96077.585
1777205700,96077.794
1777206600,96076.588
1777207500,96086.992
1777208400,96091.515
1777209300,96235.321
1777210200,96209.736
1777211100,96224.108
1777212000,96154.913
1777212900,96109.935
1777213800,96077.376
1777214700,96142.979
1777215600,96149.165
1777216500,96155.798
1777217400,95909.037
1777218300,95875.754
1777219200,95845.021
1777220100,95833.524
1777221000,95843.734
1777221900,95833.268
1777222800,95873.529
1777223700,95779.788
1777224600,95763.825
1777225500,95687.412
1777226400,95694.285
1777227300,95644.105
1777228200,95963.959
1777229100,96017.677
1777230000,96086.06
1777230900,96060.976
1777231800,96214.53
1777232700,96244.459
1777233600,96242.072
1777234500,96220.527
1777235400,96197.386
1777236300,96242.972
1777237200,96239.878
1777238100,96186.053
1777239000,96180.27
1777239900,96003.931
1777240800,95576.755
1777241700,95799.909
1777242600,96018.489
1777243500,95871.266
1777244400,95982.164
1777245300,96009.625
1777246200,96101.486
1777247100,96048.525
1777248000,96213.831
1777248900,96462.636
1777249800,96313.393
1777250700,96391.52
1777251600,96442.47
1777252500,96947.782
1777253400,96759.338
1777254300,96909.251
1777255200,97290.195
1777256100,97611.23
1777257000,97612.264
1777257900,97676.122
1777258800,97686.451
1777259700,97819.879
1777260600,97939.403
1777261500,97918.735
1777262400,97947.869
1777263300,97879.076
1777264200,97915.233
1777265100,97950.895
1777266000,97883.062
1777266900,97183.213
1777267800,94838.193
1777268700,94956.079
1777269600,94950.347
1777270500,96568.593
1777271400,96602.75
1777272300,96492.778
1777273200,96568.741
1777274100,96514.677
1777275000,96615.657
1777275900,96639.652
1777276800,96631.804
1777277700,96635.033
1777278600,96636.805
1777279500,96693.916
1777280400,96616.102
1777281300,96495.324
1777282200,96351.744
1777283100,96820.085
1777284000,96822.082
1777284900,96804.106
1777285800,96924.148
1777286700,97049.938
1777287600,97122.175
1777288500,97227.74
1777289400,97227.417
1777290300,97239.342
1777291200,97269.079
1777292100,97323.715
1777293000,97315.411
1777293900,97238.48
1777294800,97143.553
1777295700,97381.072
1777296600,97478.28
1777297500,97721.097
1777298400,98118.743
1777299300,98353.751
1777300200,98346.305
1777301100,98256.296
1777302000,98418.893
1777302900,97869.034
1777303800,96599.187
1777304700,96615.722
1777305600,96574.126
1777306500,96851.123
1777307400,97035.729
1777308300,97056.326
1777309200,97075.607
1777310100,97195.452
1777311000,97229.692
1777311900,97310.018
1777312800,97184.896
1777313700,97134.715
1777314600,97144.025
1777315500,97130.085
1777316400,97171.907
1777317300,97245.954
1777318200,97260.934
1777319100,97216.869
1777320000,97196.073
1777320900,97036.967
1777321800,97033.307
1777322700,97010.569
1777323600,97039.951
1777324500,96980.294
1777325400,96988.603
1777326300,96962.774
1777327200,96937.015
1777328100,96983.272
1777329000,97083.436
1777329900,97220.72
1777330800,97320.369
1777331700,97463.641
1777332600,97376.061
1777333500,97459.633
1777334400,97559.385
1777335300,97771.564
1777336200,97777.672
1777337100,97858.945
1777338000,97962.497
1777338900,97990.369
1777339800,98072.463
1777340700,97996.168
1777341600,97908.913
1777342500,97931.019
1777343400,98011.831
1777344300,97900.905
1777345200,97846.591
1777346100,97968.638
1777347000,97994.663
1777347900,97990.965
1777348800,97984.881
1777349700,97971.681
1777350600,98012.331
1777351500,98059.996
1777352400,98075.385
1777353300,98444.555
1777354200,98734.17
1777355100,98822.055
1777356000,98855.864
1777356900,98850.983
1777357800,98829.661
1777358700,98852.912
1777359600,98887.992
1777360500,98880.014
1777361400,98662.936
1777362300,98640.943
1777363200,98625.808
1777364100,98657.301
1777365000,98848.806
1777365900,98774.135
1777366800,98805.08
1777367700,98840.966
1777368600,98870.505
1777369500,98866.073
1777370400,98772.242
1777371300,98921.904
1777372200,98961.027
1777373100,98933.262
1777374000,98868.308
1777374900,98881.331
1777375800,98895.813
1777376700,99030.964
1777377600,98931.573
1777378500,98803.633
1777379400,98759.896
1777380300,98795.527
1777381200,99134.389
1777382100,98735.123
1777383000,98628.524
1777383900,98497.782
1777384800,98390.692
1777385700,98489.744
1777386600,98544.421
1777387500,98569.83
1777388400,98641.893
1777389300,98445.344
1777390200,98366.971
1777391100,98294.897
1777392000,98300.747
1777392900,98396.395
1777393800,98412.678
1777394700,98475.198
1777395600,98321.047
1777396500,98399.294
1777397400,98424.081
1777398300,98374.444
1777399200,98321.892
1777400100,98292.79
1777401000,98181.454
1777401900,98063.135
1777402800,98053.528
1777403700,98064.108
1777404600,98046.091
1777405500,97903.867
1777406400,97751.763
1777407300,97789.66
1777408200,97866.431
1777409100,97842.887
1777410000,97789.894
1777410900,97659.46
1777411800,97534.793
1777412700,97473.615
1777413600,97492.4
1777414500,97661.052
1777415400,97656.235
1777416300,97628.877
1777417200,97683.029
1777418100,97642.13
1777419000,97666.788
1777419900,97667.371
1777420800,97638.276
1777421700,97527.202
1777422600,97591.686
1777423500,97580.184
1777424400,97509.886
1777425300,97544.235
1777426200,97499.305
1777427100,97475.963
1777428000,97440.521
1777428900,97390.056
1777429800,97377.616
1777430700,97420.927
1777431600,97393.094
1777432500,97345.102
1777433400,97166.13
1777434300,97546.419
1777435200,97811.517
1777436100,97742.189
1777437000,97701.915
1777437900,99032.012
1777438800,99078.521
1777439700,99056.632
1777440600,99137.378
1777441500,99167.399
1777442400,99222.745
1777443300,99192.999
1777444200,98998.289
1777445100,98742.562
1777446000,98466.655
1777446900,98069.154
1777447800,98062.047
1777448700,98118.836
1777449600,98085.737
1777450500,98086.472
1777451400,98045.705
1777452300,98085.643
1777453200,98055.544
1777454100,98043.712
1777455000,98035.549
1777455900,97985.304
1777456800,98496.569
1777457700,98789.703
1777458600,98914.981
1777459500,99085.097
1777460400,99156.338
1777461300,99155.709
1777462200,99236.594
1777463100,99300.485
1777464000,99233.296
1777464900,99297.886
1777465800,98796.763
1777466700,98718.824
1777467600,98744.428
1777468500,98840.092
1777469400,98488.365
1777470300,98077.279
1777471200,98012.405
1777472100,98055.525
1777473000,97877.671
1777473900,97874.415
1777474800,97933.659
1777475700,97739.239
1777476600,97789.657
1777477500,97576.937
1777478400,97527.482
1777479300,97500.016
1777480200,97268.709
1777481100,97397.653
1777482000,97546.795
1777482900,97591.243
1777483800,97456.202
1777484700,97533.451
1777485600,97692.76
1777486500,95400.611
1777487400,94845.132
1777488300,94945.904
1777489200,94936.272
1777490100,95123.922
1777491000,95213.348
1777491900,95069.23
1777492800,95182.225
1777493700,95031.25
1777494600,95064.039
1777495500,95128.876
1777496400,95056.78
1777497300,95088.311
1777498200,94948.121
1777499100,94896.064
1777500000,94898.692
1777500900,94966.758
1777501800,94964.271
1777502700,95063.019
1777503600,95154.46
1777504500,95199.383
1777505400,95312.173
1777506300,95504.535
1777507200,95496.464
1777508100,95473.679
1777509000,95478.356
1777509900,95226.326
1777510800,95065.22
1777511700,95203.119
1777512600,95096.517
1777513500,95106.966
1777514400,95032.006
1777515300,94976.473
1777516200,95105.75
1777517100,94903.022
1777518000,95066.633
1777518900,95043.808
1777519800,95131.213
1777520700,95154.871
1777521600,95209.241
1777522500,95254.83
1777523400,95252.849
1777524300,95427.253
1777525200,95359.711
1777526100,95373.908
1777527000,95476.218
1777527900,95482.668
1777528800,95473.817
1777529700,95467.865
1777530600,95457.859
1777531500,95261.562
1777532400,95458.918
1777533300,95361.788
1777534200,95316.343
1777535100,95248.658
1777536000,95053.719
1777536900,95000.223
1777537800,95491.653
1777538700,95513.848
1777539600,95551.569
1777540500,95649.259
1777541400,95651.483
1777542300,95660.588
1777543200,95696.45
1777544100,95707.397
1777545000,95739.884
1777545900,95860.222
1777546800,95832.182
1777547700,95662.121
1777548600,95572.762
1777549500,95513.232
1777550400,95527.777
1777551300,95417.55
1777552200,95434.481
1777553100,95552.261
1777554000,95543.16
1777554900,95594.358
1777555800,95595.697
1777556700,95297.278
1777557600,95395.649
1777558500,95490.829
1777559400,95416.932
1777560300,95512.77
1777561200,95672.833
1777562100,95765.659
1777563000,95799.353
1777563900,96090.144
1777564800,96100.744
1777565700,96226.989
1777566600,96190.226
1777567500,96200.501
1777568400,96158.176
1777569300,96182.859
1777570200,96117.033
1777571100,96115.601
1777572000,96089.639
1777572900,96069.376
1777573800,96051.774
1777574700,96037.229
1777575600,96019.905
1777576500,96001.733
1777577400,95976.657
1777578300,95893.979
1777579200,95743.286
1777580100,95802.043
1777581000,95677.972
1777581900,95574.374
1777582800,95405.231
1777583700,95384.542
1777584600,95388.496
1777585500,95350.267
1777586400,95436.751
1777587300,95507.126
1777588200,95479.822
1777589100,95421.707
1777590000,95371.37
1777590900,95375.029
1777591800,95302.321
1777592700,95375.705
1777593600,95322.905
1777594500,95284.178
1777595400,95377.95
1777596300,95283.793
1777597200,95246.598
1777598100,95387.068
1777599000,95390.303
1777599900,95420.399
1777600800,95571.184
1777601700,95439.585
1777602600,95561.992
1777603500,95610.764
1777604400,95632.328
1777605300,95599.691
1777606200,95424.664
1777607100,95767.805
1777608000,95822.31
1777608900,95969.321
1777609800,96173.993
1777610700,96046.154
1777611600,96091.181
1777612500,96086.768
1777613400,96114.797
1777614300,96127.001
1777615200,96100.41
1777616100,96122.797
1777617000,96107.852
1777617900,96165.622
1777618800,96252.41
1777619700,96359.782
1777620600,96650.903
1777621500,96768.912
1777622400,96873.304
1777623300,96898.744
1777624200,97395.974
1777625100,97482.027
1777626000,97471.389
1777626900,97851.801
1777627800,97872.175
1777628700,97883.011
1777629600,97860.83
1777630500,97987.359
1777631400,98232.028
1777632300,98296.016
1777633200,98346.484
1777634100,98398.722
1777635000,98568.545
1777635900,98593.452
1777636800,98746.755
1777637700,98827.476
1777638600,98996.743
1777639500,99974.239
1777640400,100490.429
1777641300,101552.676
1777642200,101919.737
1777643100,102199.969
1777644000,102811.639
1777644900,102679.938
1777645800,102599.737
1777646700,102494.877
1777647600,102760.223
1777648500,102952.775
1777649400,103743.928
1777650300,104083.623
1777651200,104420.553
1777652100,104667.497
1777653000,104953.554
1777653900,105055.284
1777654800,105069.515
1777655700,105078.338
1777656600,105035.866
1777657500,105077.859
1777658400,105233.032
1777659300,105213.485
1777660200,105252.238
1777661100,105133.38
1777662000,105087.444
1777662900,105138.801
1777663800,105062.626
1777664700,105022.805
1777665600,104911.988
1777666500,105034.522
1777667400,105041.158
1777668300,104654.364
1777669200,104328.85
1777670100,104143.015
1777671000,104096.25
1777671900,103952.048
1777672800,103965.605
1777673700,103984.962
1777674600,104027.423
1777675500,104081.727
1777676400,104020.377
1777677300,103906.532
1777678200,103907.551
1777679100,103813.791
1777680000,103865.007
1777680900,103798.835
1777681800,103748.384
1777682700,103749.884
1777683600,103738.69
1777684500,103754.171
1777685400,103775.711
1777686300,103862.845
1777687200,103883.13
1777688100,103864.041
1777689000,103854.817
1777689900,103876.889
1777690800,103830.405
1777691700,103787.545
1777692600,104016.648
1777693500,104107.873
1777694400,104084.956
1777695300,103594.18
1777696200,103447.454
1777697100,103340.888
1777698000,103271.021
1777698900,103035.951
1777699800,103000.798
1777700700,102915.619
1777701600,102660.761
1777702500,102626.162
1777703400,102656.634
1777704300,102675.78
1777705200,102734.839
1777706100,102706.427
1777707000,102695.68
1777707900,102623.115
1777708800,102516.291
1777709700,102430.873
1777710600,102446.293
1777711500,102461.573
1777712400,102473.665
