區間,strategy,tp_r,tol_fvg,總損益_pct,勝率,單數,sharpe,max_drawdown,profit_factor
2024-01-01~2024-07-01,smc,1.05,0.004,-0.469293,0.1364,22,-12.681417926295529,0.0,0.1907439462112718
2024-01-01~2024-07-01,smc,1.05,0.005,-0.469293,0.1364,22,-12.681417926295529,0.0,0.1907439462112718
2024-01-01~2024-07-01,smc,1.1,0.002,-0.768293,0.1429,21,-10.773089275351953,0.0,0.21515195650065083
2024-01-01~2024-07-01,smc,1.1,0.003,-0.768293,0.1429,21,-10.773089275351953,0.0,0.21515195650065083
2024-01-01~2024-07-01,smc,1.1,0.004,-0.768293,0.1429,21,-10.773089275351953,0.0,0.21515195650065083
2024-01-01~2024-07-01,smc,1.1,0.005,-0.768293,0.1429,21,-10.773089275351953,0.0,0.21515195650065083
2024-01-01~2024-07-01,smc,1.15,0.002,-1.131763,0.1053,19,-12.971844109670332,0.0,0.12495489404426081
2024-01-01~2024-07-01,smc,1.15,0.003,-1.131763,0.1053,19,-12.971844109670332,0.0,0.12495489404426081
2024-01-01~2024-07-01,smc,1.15,0.004,-1.131763,0.1053,19,-12.971844109670332,0.0,0.12495489404426081
2024-01-01~2024-07-01,smc,1.15,0.005,-1.131763,0.1053,19,-12.971844109670332,0.0,0.12495489404426081
2024-01-01~2024-07-01,smc,1.2,0.002,-1.079082,0.125,16,-10.87489481788759,0.0,0.1639531431334304
2024-01-01~2024-07-01,smc,1.2,0.003,-1.079082,0.125,16,-10.87489481788759,0.0,0.1639531431334304
2024-01-01~2024-07-01,smc,1.2,0.004,-1.079082,0.125,16,-10.87489481788759,0.0,0.1639531431334304
2024-01-01~2024-07-01,smc,1.2,0.005,-1.079082,0.125,16,-10.87489481788759,0.0,0.1639531431334304
2024-01-01~2024-07-01,smc_loose,1.05,0.002,-6.727369,0.1753,348,-11.974370544032862,274.7588469413529,0.2041660349608819
2024-01-01~2024-07-01,smc_loose,1.05,0.003,-6.302644,0.1821,335,-11.591512442260912,231.42283811788377,0.2167720517282709
2024-01-01~2024-07-01,smc_loose,1.05,0.004,-7.287659,0.1723,354,-12.655302593961272,267.4346875826125,0.19420325340951716
2024-01-01~2024-07-01,smc_loose,1.05,0.005,-7.364564,0.1775,355,-12.596651420501823,270.24634027428294,0.19988101851582174
